image_name,jpeg_based_compressibility,canny_based_compressibility
0051.jpg,-0.004875721807796795,0.002430498201392525
0052.jpg,-0.00334891635017802,0.002561451570107743
0053.jpg,7.505089091166201e-05,0.0029186713184114208
0054.jpg,-0.0004058944046196085,0.002413951808764489
0055.jpg,-0.0099018964103295,0.002482969291328806
0056.jpg,-0.014944965305668663,0.0016779575645644491
0057.jpg,-0.006814014669903355,0.0028109508034360425
0058.jpg,-0.016446613570202395,0.001877387743221336
0059.jpg,-0.022994520402310724,0.0016689459087417006
0060.jpg,-0.01914350489197777,0.002029104587487117
0061.jpg,-0.014391065649728314,0.0013800095077001313
0062.jpg,-0.006249178786890735,0.00224884721498717
0063.jpg,-0.002390683088323156,0.002452768152500918
0064.jpg,-0.011627135200047637,0.0015656258743314987
0065.jpg,-0.008924449014336207,0.002054243114415034
0066.jpg,-0.020443192908525122,0.0010236111758943982
0067.jpg,-0.01168064952360454,0.001798032180054652
0068.jpg,-0.010996987430419701,0.002135186408523468
0069.jpg,-0.004811033438768806,0.002167285144969389
0070.jpg,-0.013185425646381553,0.002755494701993522
0071.jpg,-0.010393409953165464,0.001212870818927922
0072.jpg,-0.013490363023761862,0.001578845110101644
0073.jpg,-0.01003878370789417,0.002128790246952173
0074.jpg,-0.014623851208875466,0.0006711758584807494
0075.jpg,-0.0158597612859918,0.00259367818435017
0076.jpg,-0.012232019880739206,0.0009431388401029616
0077.jpg,-0.004245732501998732,0.0029146719552430853
0078.jpg,-0.0067505629929397615,0.003131463160107944
0079.jpg,-0.015305879960967755,0.003093708906286739
0080.jpg,-0.014690277079478682,0.0011576350159027324
0081.jpg,-0.006205626098507218,0.0032987652741347327
0082.jpg,-0.010427656795973381,0.001973480727560443
0083.jpg,-0.018644241027986588,0.0023675150054644537
0084.jpg,-0.008184481579549919,0.002640973858626304
0085.jpg,-0.015136919116690356,0.002301037698120357
0086.jpg,-0.005061033939764544,0.0022935736677115993
0087.jpg,-0.005797546322944834,0.001998857743771984
0088.jpg,-0.007396720432369193,0.0013451554538069564
0089.jpg,-0.013175604528755816,0.0018988688309131872
0090.jpg,-0.018447087227663233,0.0029271660045907693
0091.jpg,-0.00812722709997641,0.002946935922779795
0092.jpg,-0.017098864264968653,0.0009458544663035443
0093.jpg,-0.013053227321920735,0.0012928445848178864
0094.jpg,-0.016759410910631323,0.002260095062732839
0095.jpg,-0.005908474223345397,0.0023764728692095807
0096.jpg,-0.010130871085081282,0.0019944964642616514
0097.jpg,-0.014911999355624738,0.0022178755577887048
0098.jpg,-0.012154192788916229,0.0019230477626360105
0099.jpg,-0.009943400566322246,0.002657978623663979
0100.jpg,-0.008714961733880165,0.002260982162963883
0101.jpg,-0.008133436123404362,0.0015548687327145443
0102.jpg,-0.0042103382674106805,0.002191087622223011
0103.jpg,-0.007735593130218366,0.002813130158202191
0104.jpg,-0.007199401369130072,0.002538121666549579
0105.jpg,-0.013044274539276009,0.002244294176146096
0106.jpg,0.00011415766925317237,0.0028798588518678995
0107.jpg,-0.013497933245978479,0.0017022569097761588
0108.jpg,-0.017516477186410237,0.0019796095352920024
0109.jpg,-0.016750527703048742,0.0020100428128985237
0110.jpg,-0.012729374877649762,0.0023940379542602506
0111.jpg,-0.014510680254949936,0.0018031362333941132
0112.jpg,-0.01589245143103871,0.002215155729759346
0113.jpg,-0.015936471224511122,0.0006142125361684948
0114.jpg,-0.016095018809684083,0.003021957648384435
0115.jpg,-0.027155049818020645,0.0014059844319074483
0116.jpg,-0.009377798769069337,0.0016519999298646195
0117.jpg,-0.014705207489400855,-0.0003619596899706194
0118.jpg,-0.02218798920418005,0.0011883794207569875
0119.jpg,-0.008246410758019579,0.0020709477947282013
0120.jpg,-0.005837903332663209,0.0019829775404917056
0121.jpg,-0.010551236765034099,0.0015286597593582888
0122.jpg,0.00045863319849528164,0.0030112121530196474
0123.jpg,-0.00574102924855154,0.001995140279693642
0124.jpg,-0.011368080546959902,0.0023824904029884153
0125.jpg,-0.008265994750037453,0.0008182580825571641
0126.jpg,-0.009249718348560738,0.00222206328149035
0127.jpg,-0.009004520022405907,0.0025094819159335283
0128.jpg,-0.007756486769059556,0.0022076613672617363
0129.jpg,-0.013430027702947978,0.0018910787981640759
0130.jpg,-0.012000355831340815,0.001596366883269463
0131.jpg,-0.008329279084504065,0.0013073576263557818
0132.jpg,-0.014160470460561656,0.0027108572668936796
0133.jpg,-0.012611103960138,0.0023379377878686774
0134.jpg,-0.0033358185225243375,0.0025896161734992045
0135.jpg,-0.014924446654022594,0.0017431194628108923
0136.jpg,-0.019566393933719898,0.0029784312209070215
0137.jpg,-0.010511835854801617,0.0029152541666579847
0138.jpg,-0.0031274039398411888,0.0033607540605226803
0139.jpg,-0.007406367704792656,0.002945594535663095
0140.jpg,-0.009738697127878318,0.002473432571173004
0141.jpg,-0.01287303987659581,0.0023416294316615863
0142.jpg,-0.01225086478709999,0.0026494240770419657
0143.jpg,-0.012908816524809064,0.002318084276238783
0144.jpg,-0.010077090559372484,0.001810865272480693
0145.jpg,-0.008774999649772826,0.002594980979647908
0146.jpg,-0.009911466135986806,0.0018503275297362526
0147.jpg,-0.007807361405825688,0.0016911556155713681
0148.jpg,-0.011636752398685937,0.0026607926403983506
0149.jpg,-0.009916321863114376,0.0018583333159246022
0150.jpg,-0.01949961901517959,0.001604421402341038
0151.jpg,-0.019640211870192163,0.001789672633383131
0152.jpg,-0.0038472197132686124,0.0016239179770161927
0153.jpg,-0.020665984898449126,0.0020251525837653734
0154.jpg,-0.015996679259892815,0.0006062907148790665
0155.jpg,-0.018761671020363004,0.001267775057785882
0156.jpg,-0.011607530855065693,0.0013312249063544403
0157.jpg,-0.02755026208279428,0.0007216911652221042
0158.jpg,-0.02100102310828178,0.0013056451782965355
0159.jpg,-0.007631289710972067,0.0020037724648777925
0160.jpg,-0.0033848428774978915,0.0015939826047719294
0161.jpg,-0.026954452657514876,0.0008595270132912557
0162.jpg,-0.003929238598960612,0.0019154542596218434
0163.jpg,-0.008834768128620947,0.0010914307193102234
0164.jpg,-0.003348873058274545,0.002766352679887358
0165.jpg,-0.0055586822038756,0.0013215003361097875
0166.jpg,-0.0037362251852068535,0.0005461227594394112
0167.jpg,-0.010949873404067471,0.002754970818082897
0168.jpg,-0.013889403820909025,0.0023364189496974043
0169.jpg,-0.010123862894253636,0.002359762245926869
0170.jpg,-0.009166955936322543,0.0024149297488033307
0171.jpg,-0.003965271849923419,0.0030373400450003376
0172.jpg,-0.01833203134181127,0.0014063429137760157
0173.jpg,-0.014267190526334957,0.0012749938726388712
0174.jpg,-0.015027472459662107,0.0013295926673251208
0175.jpg,-0.02738943646758213,0.0017019566460876943
0176.jpg,-0.0133060903512587,0.00299346927008837
0177.jpg,-0.019648606971156737,0.0030694085110179316
0178.jpg,-0.013264926084749416,0.002586824349152563
0179.jpg,-0.012204355753576163,0.0008550964439924645
0180.jpg,-0.01636903813631339,0.0017487690953020552
0181.jpg,-0.0047842442685279195,0.0018658146152602914
0182.jpg,-0.022536042630434742,0.0031097617790477373
0183.jpg,-0.01485598048084895,0.0021762582197962783
0184.jpg,-0.008274147127110335,0.0021153738312516125
0185.jpg,-0.013382023819464843,0.0008869989794489026
0186.jpg,-0.008242018845744216,0.0022441338951839766
0187.jpg,-0.01848073618553962,0.0021905884743424055
0188.jpg,-0.01242376142169866,0.0024385441097601
0189.jpg,-0.01840778303095701,0.000632795185615601
0190.jpg,-0.021643055510166227,0.0008259185875268184
0191.jpg,-0.0035736775375438627,0.002039302120267424
0192.jpg,-0.021625072129298876,0.0015558137796860647
0193.jpg,-0.013858155833513791,0.0010093497545113717
0194.jpg,-0.005810038565702817,0.001404723290486781
0195.jpg,-0.018734101318117025,0.00153609953224934
0196.jpg,-0.012511800197961278,0.001679947041949641
0197.jpg,-0.013945926819902144,0.0016885008464097354
0198.jpg,-0.017959267222776094,0.0011774958825085551
0199.jpg,-0.017144549931689308,0.0021220451472817405
0200.jpg,-0.013036131166087624,0.002628992030336994
0201.jpg,-0.02288713640952872,0.003083698812130489
0202.jpg,-0.025485981021203752,0.0007477799637864972
0203.jpg,-0.011896446443309273,0.0021112692617117393
0204.jpg,-0.020175368545506535,0.002267826948551981
0205.jpg,-0.01512031572122624,0.002778927414896138
0206.jpg,-0.022392794988535195,0.003611947040403362
0207.jpg,-0.014562845688829104,0.0032040670356171543
0208.jpg,-0.010220828149152561,0.0017637715049864324
0209.jpg,-0.012480442376558465,0.003111475602610552
0210.jpg,-0.018660516224359946,0.0018852843544201567
0211.jpg,-0.013417849947352333,0.0013447055567659234
0212.jpg,-0.013231388197927676,0.001919184407471758
0213.jpg,-0.01821969410661112,0.0027309392564445504
0214.jpg,-0.013594476502323021,0.0018832560762233298
0215.jpg,-0.012262963173907728,0.0022140218366121164
0216.jpg,-0.0118165232845291,0.001666358487966528
0217.jpg,-0.018541210872608665,0.002555059450233136
0218.jpg,-0.025414526693454294,0.002059901085069647
0219.jpg,-0.017224332490808347,0.002479644422368334
0220.jpg,-0.017788541802475324,0.0031417529342710106
0221.jpg,-0.01242773482102804,0.002250845885237054
0222.jpg,-0.014567293475420143,0.0022580234875143085
0223.jpg,-0.02264560070132147,0.0029866497139224416
0224.jpg,-0.009886046444864282,0.003147823398013615
0225.jpg,-0.0010854872274103833,0.0028694686403630764
0226.jpg,-0.02167894757756931,0.002529540173227238
0227.jpg,-0.016446781763566235,0.002029394237716566
0228.jpg,-0.020420561389393035,0.002772517612608334
0229.jpg,-0.01521947016472475,0.0018419282885833153
0230.jpg,-0.008491908818699753,0.0018636585344223625
0231.jpg,-0.019894819233611468,0.002906321527789912
0232.jpg,-0.019920106747538826,0.001822881784107065
0233.jpg,-0.01048052267387386,0.002947321924275519
0234.jpg,-0.01191231624532176,0.0035842789308246207
0235.jpg,-0.014405002029352226,0.002712739528644065
0236.jpg,-0.01749286521489905,0.000961100075062734
0237.jpg,-0.014561557520971068,0.0024570798949144755
0238.jpg,-0.012394934819712787,0.0022436244517840707
0239.jpg,-0.01061886117611833,0.001763305525079181
0240.jpg,-0.009032767264390191,0.0030307476409024217
0241.jpg,-0.006016162027613488,0.002241055276873282
0242.jpg,-0.00744482507438113,0.0025809578566896064
0243.jpg,-0.005052949409822965,0.002808332313715894
0244.jpg,-0.004823042872610162,0.002787138850171218
0245.jpg,-0.019479943898156354,0.0021432020141831276
0246.jpg,-0.00593975637962992,0.003584867614896621
0247.jpg,-0.007159240937525174,0.0027320509001149086
0248.jpg,-0.015170625873836637,0.002312251178116411
0249.jpg,-0.0122548589684166,0.002472686182298731
0250.jpg,-0.004453606833106165,0.0030534391659197053
0251.jpg,-0.012095657137868247,0.003174010930152333
0252.jpg,-0.00911580145791085,0.002226189100478256
0253.jpg,-0.019134143807665427,0.0027330427435022487
0254.jpg,-0.012048364586359404,0.002096821349099355
0255.jpg,-0.016756795913822845,0.002750212084438138
0256.jpg,-0.007429025464122205,0.001842096405575246
0257.jpg,0.0016017095981162596,0.0027015285289179727
0258.jpg,-0.006361573720085549,0.0016231834316656935
0259.jpg,-0.0243568820174193,0.004097370369234678
0260.jpg,-0.0018266093399524222,0.002274626557330073
0261.jpg,-0.00828632170927402,0.0037908429588632995
0262.jpg,-0.013432982009145953,0.0027726777717168704
0263.jpg,-0.009564477559914797,0.0021187587892806917
0264.jpg,-0.02112981400880479,0.003590478007501093
0265.jpg,-0.012662220333290355,0.002089071761956457
0266.jpg,-0.011384661433790608,0.002196447795529249
0267.jpg,-0.019804945471902247,0.0019812987012987012
0268.jpg,-0.004102472936037917,0.002719012681599533
0269.jpg,-0.013404196536416543,0.0012583674011099832
0270.jpg,-0.01651823822092485,0.002103313475632018
0271.jpg,-0.026397380910790427,0.0032719833583600816
0272.jpg,-0.016999521097961823,0.0023471107487309387
0273.jpg,0.0008825775258745686,0.003629558867791199
0274.jpg,-0.009521860036492637,0.0030475042400918747
0275.jpg,-0.00271612754133298,0.0008828020582163713
0276.jpg,-0.0008843468014461367,0.0038769074185480727
0277.jpg,-0.019215839324169575,0.002337103711964315
0278.jpg,-0.008933296154747944,0.0016217024204804166
0279.jpg,-0.0003822095490884735,0.0035254053810243346
0280.jpg,-0.009876208359288133,0.0013782509090055064
0281.jpg,-0.009117523869789982,0.0025643492196180313
0282.jpg,-0.0030113801392518715,0.002999467291522502
0283.jpg,-0.0008477850994394534,0.0025738996882287784
0284.jpg,-0.008672826616548222,0.0018948698299608557
0285.jpg,-0.01203813660267263,0.0030782532217311256
0286.jpg,-0.008339652077600554,0.002419768468236123
0287.jpg,-0.010608039853033255,0.0013197215761366636
0288.jpg,-0.010739422509482973,0.002304900496347225
0289.jpg,-0.008793627199543581,0.0033020558588703203
0290.jpg,0.0013691027094993036,0.00209051140102977
0291.jpg,-0.017513842286386472,0.0025765311655467694
0292.jpg,-0.004645167212654201,0.0031354110966304283
0293.jpg,-0.004751460716600744,0.002987819357450668
0294.jpg,-0.0019522288970730123,0.0034104002811006237
0295.jpg,-0.02212905980109298,0.002324594628915231
0296.jpg,-0.002500347861703814,0.002857650182663204
0297.jpg,-0.011979246338071164,0.002619567156895413
0298.jpg,-0.0071352964012087955,0.00263232422270661
0299.jpg,-0.0016783322218189487,0.0025483055518598064
0300.jpg,-0.00720005534182501,0.002856289390369245
0301.jpg,-0.020289264069700618,0.0022154389815835407
0302.jpg,-0.004856325626325909,0.0021458598178186023
0303.jpg,-0.01622292081484513,0.003075857712119739
0304.jpg,-0.003728672768416976,0.001429992838970395
0305.jpg,0.006632752099173898,0.003997085798134296
0306.jpg,-0.005918108704974338,0.0022569383836620704
0307.jpg,-0.012750560638355822,0.00264657918730387
0308.jpg,-0.011063299447834593,0.00018365120828019467
0309.jpg,-0.012623313354712123,0.003316974971706712
0310.jpg,0.00024488992701475275,0.0019678593736351933
0311.jpg,-0.004757622766101748,0.0038285373683114425
0312.jpg,-0.0031087823773734164,0.0024414498489517622
0313.jpg,-0.006781468935063487,0.0012712354501252397
0314.jpg,-0.002669016927087994,0.0028730271740859776
0315.jpg,-0.0027524009140808903,0.002007321886034757
0316.jpg,-0.012003834034066217,0.0018385880629141218
0317.jpg,-0.027427123579909573,0.00411813432588551
0318.jpg,-0.009747931395753587,0.0021105831586083435
0319.jpg,-0.007395112732067329,0.002126140657436863
0320.jpg,-0.006019408487717233,0.0017586754858467822
0321.jpg,-0.00549706500526266,0.0027323729556915175
0322.jpg,-0.004506314975590907,0.003523356009070295
0323.jpg,-0.010829011081513809,0.0032478463703008915
0324.jpg,-0.009338556724165554,0.0010955178599151194
0325.jpg,-0.008236944259003441,0.0024030445430436127
0326.jpg,-0.011948038508935388,0.002211434248554913
0327.jpg,-0.009739702063692568,0.002748492547711733
0328.jpg,-0.010176800577854432,0.002708688961579536
0329.jpg,-0.0032213060906430653,0.0034667078137099166
0330.jpg,-0.0057405450300685385,0.003327674744302508
0331.jpg,0.0044399131253696515,0.0030575881421224505
0332.jpg,-0.007785288205577843,0.0023604259806293652
0333.jpg,-0.010174404987407121,0.0015717607414920884
0334.jpg,-0.006011328689275323,0.0032071424763263985
0335.jpg,-0.0011340029302849364,0.001866239922107057
0336.jpg,-0.01473295372737644,0.0007313834066719157
0337.jpg,-0.0014320241302165815,0.0021573524937043695
0338.jpg,-0.01739237038696937,0.0030077950698004794
0339.jpg,-0.01546928712603821,0.0025377184843204253
0340.jpg,-0.014603147922648205,0.0023496961524316568
0341.jpg,-0.007262874422384094,0.0028415448423048653
0342.jpg,-0.004016347333899551,0.0019260573938273125
0343.jpg,-0.008473399409615133,0.002793541859135102
0344.jpg,-0.006160012392507751,0.00240857255571152
0345.jpg,-0.00687684005010342,0.0032103103328849757
0346.jpg,-0.004540073270326488,0.0010665732612360165
0347.jpg,-0.025340052490336957,0.0023729188153823488
0348.jpg,-0.010553144866221775,0.002888253758870445
0349.jpg,-0.0002225877142594792,0.0017873148020542593
0350.jpg,0.004742375045921685,0.0015680325992810567
0351.jpg,-0.007413180910055655,0.0011311831583782008
0352.jpg,-0.0043427897341794565,0.0031680399809210055
0353.jpg,-0.0030133323998824766,0.002244775988863217
0354.jpg,-0.019350026045429233,0.0029625978720000698
0355.jpg,-0.011293712901028792,0.002138384181139526
0356.jpg,-0.02102110338655724,0.0035157880231505177
0357.jpg,-0.01783585796934571,0.002569961102051909
0358.jpg,0.0018176772418588907,0.0031615538679638845
0359.jpg,-0.01602743507425409,0.0017847625121918923
0360.jpg,-0.006777933819390386,0.0013755831760390326
0361.jpg,-0.009118467538355159,0.0025410960530618137
0362.jpg,-0.011963721868725994,0.003029719058432955
0363.jpg,-0.008492979691296662,0.003327953518398967
0364.jpg,-0.003487060861731889,0.0023176108953413483
0365.jpg,-0.011469532459886057,0.0031052831165391593
0366.jpg,-0.00043608667340884076,0.003615442208163398
0367.jpg,-0.015897790967925096,0.0029631225487811376
0368.jpg,-0.011231573612097716,0.0024869395127324564
0369.jpg,-0.008089134060830385,0.0032509891165804087
0370.jpg,-0.002679184045011246,0.001805297230777861
0371.jpg,-0.012048396583827559,0.002781446290809344
0372.jpg,-0.008082176708456517,0.0019732462668999064
0373.jpg,-0.021188369028343645,0.00015891405941035252
0374.jpg,-0.002798366665214273,0.0016974393562929344
0375.jpg,-0.0071561477697798205,0.00259467516407519
0376.jpg,-0.005399671501709555,0.002571228269174721
0377.jpg,-0.01542768094412027,0.0021559574453786034
0378.jpg,-0.006165028298977468,0.0028317565932299503
0379.jpg,-0.014361991308414987,0.0019393338441429666
0380.jpg,-0.004362358810037043,0.00211677661756757
0381.jpg,-0.010233940178258056,0.0028712768948351993
0382.jpg,-0.003971612698328234,0.0019513882230471052
0383.jpg,-0.0025785230015770255,0.0009857434866962307
0384.jpg,0.00147521905459171,0.0022477358548215194
0385.jpg,0.003475991562722393,0.003252180005942969
0386.jpg,-0.01620757465505522,0.002724764444974247
0387.jpg,-0.00976787717077052,0.002756740345634328
0388.jpg,-0.0017977379303131663,0.0032177091592545735
0389.jpg,-0.0120735345555932,0.0023187345799684524
0390.jpg,-0.012465513734307411,0.004071706994491976
0391.jpg,-0.008017544714565924,0.0016861682092952895
0392.jpg,-0.007879281029182958,0.0036818763221833036
0393.jpg,-0.012042741677658935,0.002373471674216961
0394.jpg,-0.022070656358404175,-4.694345485451283e-05
0395.jpg,-0.018967889160260553,0.002403806336390606
0396.jpg,-0.013659054319588516,0.001854785586946724
0397.jpg,-0.0003291083550153986,0.002220944225090735
0398.jpg,-0.00995230686989205,0.0013918257794693003
0399.jpg,-0.009649828750126202,0.003460163548971056
0400.jpg,-0.014632754567005746,0.0006129512898561146
0401.jpg,-0.015614717311597172,0.002176168575132814
0402.jpg,-0.0023598178874434015,0.0012368382292774734
0403.jpg,0.0011750693572813214,0.003744121231432609
0404.jpg,-0.0035238905158863645,0.0016243918932226868
0405.jpg,0.000697163969494517,0.0015093387439920776
0406.jpg,-0.011375716163273996,0.001772650266052638
0407.jpg,-0.012538413061677297,0.002611932243692888
0408.jpg,-0.016086311124784602,0.003886278835001941
0409.jpg,-0.013864380970502665,0.0026932435368238108
0410.jpg,-0.0014297123593267108,0.0013197816131978162
0411.jpg,-0.006143390472461601,0.0006819845844593246
0412.jpg,-0.051030042944466183,0.0034278325552563773
0413.jpg,-0.0033738832000481953,0.0024961691848560683
0414.jpg,-0.008455623845537073,0.0013494474310038172
0415.jpg,-0.01273861406640991,0.0028046903514905254
0416.jpg,-0.01651483963539462,0.0034289653490466947
0417.jpg,-0.00013753163049311828,0.002385818023094321
0418.jpg,-0.0067672431521759386,0.0028914965177027135
0419.jpg,-0.00014002077611015393,0.0022335037982225314
0420.jpg,-0.00986087257153072,0.0034627639398154
0421.jpg,-0.002195267768069783,0.002168435895389363
0422.jpg,-0.017726915067038194,0.0036228748955160696
0423.jpg,-0.013684157943696236,0.0019367588932806326
0424.jpg,-0.0036964068906442577,0.0033653709951955123
0425.jpg,-0.010932941189572474,0.0011402934508024218
0426.jpg,-0.008981405613317624,0.0019035248828811148
0427.jpg,-0.0016359303989543742,0.001426919789390124
0428.jpg,-0.006531075012493417,0.0022077779244203954
0429.jpg,-0.00034962888022590664,0.0032159871531804796
0430.jpg,-0.009703929073792679,0.0030701888146387403
0431.jpg,-0.006545905613080628,0.0019186605492704455
0432.jpg,-0.007427803556564719,0.002992225285727489
0433.jpg,-0.014407784035833565,0.00021939108041721248
0434.jpg,-0.005585791874880706,0.0019214853544478902
0435.jpg,-0.0207804857067811,0.0036065312580693012
0436.jpg,-0.006936311507024084,0.002849988313650905
0437.jpg,-0.01654009757015541,0.0008705181804118845
0438.jpg,-0.01395322553036348,0.0008952659655799256
0439.jpg,-0.012714673560236766,0.0028394414526044893
0440.jpg,-0.007160899955508133,0.001806808674014539
0441.jpg,-0.016357466463235985,0.003488833060594187
0442.jpg,-0.011547524929420457,0.0012692950385990998
0443.jpg,-0.0075160094704259,0.0013186711028476369
0444.jpg,-0.016377997117716325,0.0025642433456332697
0445.jpg,-0.013007743579545534,0.003735161444644369
0446.jpg,-0.015472186682719597,0.0030209117196733914
0447.jpg,-0.015769563545007203,0.0013364847443059732
0448.jpg,-0.0066531833047967105,0.002666298966649229
0449.jpg,-0.01095835907897897,0.003918855965419158
0450.jpg,-0.002670542552987495,0.002880694110031868
0451.jpg,-0.0007083469534526527,0.0007659327851635545
0452.jpg,-0.006922878747004878,0.0014709389538299887
0453.jpg,-0.022267657407916294,0.004143175426421709
0454.jpg,-0.005396739760429019,0.0026428302360622805
0455.jpg,-0.010943118861268296,0.0026504228538595516
0456.jpg,-0.010385870377056421,0.0022469698805576664
0457.jpg,-0.0185039546515111,0.0029133775836672924
0458.jpg,-0.013951955219964236,0.0026706019549778554
0459.jpg,0.002623926233220134,0.0023748799979655282
0460.jpg,-0.011958739566310866,0.0025703933208011515
0461.jpg,-0.01245555604131601,0.001431633874838568
0462.jpg,-0.00848625976221726,0.003677725271033377
0463.jpg,-0.012486173642554409,0.0031374017298823227
0464.jpg,-0.004649372789378209,0.0033084614236681092
0465.jpg,-0.01247151894598241,0.004116819830215116
0466.jpg,0.0034576693062314643,0.0030868441227335126
0467.jpg,-0.016074288566238628,0.002405986002487247
0468.jpg,0.008300237602542941,0.0041733562353178915
0469.jpg,-0.01746148046263936,0.0038858709173551745
0470.jpg,0.009832221064729347,0.00205449722691102
0471.jpg,0.00801146567755019,0.002873889957867794
0472.jpg,-0.016535169161218315,0.002137255598443408
0473.jpg,-0.005287858413050045,0.0022467810135727356
0474.jpg,-0.006393645789534238,0.001390466736520892
0475.jpg,-0.021032651005344474,0.0014882052751981512
0476.jpg,-0.017584114900743505,0.0037438345266507566
0477.jpg,-0.00113503950629755,0.0023540831183427426
0478.jpg,-0.012882026809412774,0.003025563832497907
0479.jpg,-0.029196787013170543,0.0013718942053728455
0480.jpg,-0.027350124784552926,0.0013444663188775401
0481.jpg,0.0024724494532882813,0.001616036405397836
0482.jpg,0.0011350826657157448,0.002852470418733284
0483.jpg,-0.005365709596594666,0.0038166643512829
0484.jpg,0.005886783592327706,0.003961243394553692
0485.jpg,-0.009829057129722778,0.0014930277603983648
0486.jpg,-0.00305450984937224,0.0013439369074905402
0487.jpg,-0.01706583867705916,0.0012159200949800025
0488.jpg,-0.016738470712378287,0.0005983167856034752
0489.jpg,-0.0021106568294146882,0.0016163192572456572
0490.jpg,-0.002880359989506085,0.003407837632668261
0491.jpg,-0.02004650291994624,0.0025115023253764013
0492.jpg,-0.00815466597447971,0.002574595680124851
0493.jpg,-0.017743846138351532,0.0013523029816399211
0494.jpg,-0.00624966876329042,0.001657038115155158
0495.jpg,-0.012805787722445552,0.0021409142985330523
0496.jpg,0.0026711408949623536,0.002934198258247535
0497.jpg,-0.04073524094833491,0.004356830279788324
0498.jpg,-0.006895092206954533,0.0018316148023260995
0499.jpg,-0.002753250465042864,0.0031044074739344425
0500.jpg,-0.002527348757557096,0.004023364450745009
0501.jpg,0.0004504817007584766,0.002035271838600129
0502.jpg,-0.011755357566352192,0.002756833563473629
0503.jpg,-0.00953795774822788,0.002642250719771146
0504.jpg,-0.008483256801173648,0.0012725578540730002
0505.jpg,-0.016208438143295104,0.0029245759073711903
0506.jpg,-0.004543628367636156,0.0023822771314311697
0507.jpg,-0.007093374114825852,0.003156580979699912
0508.jpg,-0.0033455812453519512,0.0028108913426956364
0509.jpg,-0.010732399673748436,0.0017514413566551098
0510.jpg,-0.011129444446852172,0.0018554508707346613
0511.jpg,0.00039444896945150674,0.0021943266491597615
0512.jpg,0.0006690343587652198,0.00295782992419004
0513.jpg,-0.009900401851570878,0.00239351772544989
0514.jpg,-0.02040452163004256,0.0025030805954564263
0515.jpg,-0.007894792470454468,0.003566590933679541
0516.jpg,0.00404214334201699,0.0028748958123760533
0517.jpg,-0.003130089885421973,0.0039546090188695236
0518.jpg,-0.01219782614566338,0.0025325004356089816
0519.jpg,-0.013635789980466691,0.000878586451375241
0520.jpg,-0.0031965593296833317,0.0030857287528238686
0521.jpg,-0.021229615344976343,0.003346898867442289
