image_name,vitnat
0081.jpg,2.0952579975128174
0082.jpg,2.261904001235962
0083.jpg,1.8341400623321533
0084.jpg,2.6723079681396484
0085.jpg,1.697055697441101
0086.jpg,3.7946622371673584
0087.jpg,2.9369287490844727
0088.jpg,2.556165933609009
0089.jpg,2.889134645462036
0090.jpg,1.6549229621887207
0091.jpg,1.7029210329055786
0092.jpg,1.997175931930542
0093.jpg,2.834050416946411
0094.jpg,2.099102020263672
0095.jpg,2.691588878631592
0096.jpg,3.009411573410034
0097.jpg,2.711085557937622
0098.jpg,2.632280111312866
0099.jpg,2.3561651706695557
0100.jpg,2.4167559146881104
0101.jpg,2.8433122634887695
0102.jpg,2.4985666275024414
0103.jpg,2.688947916030884
0104.jpg,2.7561399936676025
0105.jpg,2.312190532684326
0106.jpg,3.303394317626953
0107.jpg,2.3931567668914795
0108.jpg,2.136810779571533
0109.jpg,1.895883560180664
0110.jpg,2.523066997528076
0111.jpg,2.8869845867156982
0112.jpg,2.589216470718384
0113.jpg,1.641841173171997
0114.jpg,1.8195747137069702
0115.jpg,1.697882890701294
0116.jpg,2.5113794803619385
0117.jpg,1.588822364807129
0118.jpg,1.639546513557434
0119.jpg,3.42868709564209
0120.jpg,4.022390365600586
0121.jpg,2.7808337211608887
0122.jpg,3.1432013511657715
0123.jpg,3.0468053817749023
0124.jpg,2.2644782066345215
0125.jpg,2.9035003185272217
0126.jpg,2.9540936946868896
0127.jpg,2.8574776649475098
0128.jpg,3.1294145584106445
0129.jpg,1.657161831855774
0130.jpg,1.936179518699646
0131.jpg,1.4599093198776245
0132.jpg,4.20634126663208
0133.jpg,2.0789737701416016
0134.jpg,2.4222729206085205
0135.jpg,2.55169939994812
0136.jpg,1.8299092054367065
0137.jpg,2.6796510219573975
0138.jpg,4.257054805755615
0139.jpg,2.9300754070281982
0140.jpg,2.454198122024536
0141.jpg,2.156028985977173
0142.jpg,1.8769619464874268
0143.jpg,2.0415422916412354
0144.jpg,2.3438141345977783
0145.jpg,3.2715420722961426
0146.jpg,3.19805645942688
0147.jpg,2.797602415084839
0148.jpg,2.6874332427978516
0149.jpg,2.1122214794158936
0150.jpg,2.376446485519409
0151.jpg,1.5702284574508667
0152.jpg,2.8181650638580322
0153.jpg,2.2008488178253174
0154.jpg,2.385721445083618
0155.jpg,1.8350294828414917
0156.jpg,2.3835105895996094
0157.jpg,2.2794570922851562
0158.jpg,1.4614845514297485
0159.jpg,2.9630002975463867
0160.jpg,4.284739971160889
0161.jpg,1.6115317344665527
0162.jpg,3.298210382461548
0163.jpg,3.5216152667999268
0164.jpg,2.8006043434143066
0165.jpg,2.8467137813568115
0166.jpg,3.1459717750549316
0167.jpg,2.0127203464508057
0168.jpg,2.964395761489868
0169.jpg,2.3926305770874023
0170.jpg,3.19850492477417
0171.jpg,3.3268203735351562
0172.jpg,2.4558138847351074
0173.jpg,1.6111435890197754
0174.jpg,3.321054220199585
0175.jpg,1.715420126914978
0176.jpg,2.0355052947998047
0177.jpg,1.935057282447815
0178.jpg,2.011531352996826
0179.jpg,2.788517951965332
0180.jpg,3.655601739883423
0181.jpg,3.198370933532715
0182.jpg,1.836248755455017
0183.jpg,1.6904851198196411
0184.jpg,2.9935719966888428
0185.jpg,2.2229509353637695
0186.jpg,1.8871169090270996
0187.jpg,2.50156831741333
0188.jpg,1.91201651096344
0189.jpg,1.8311095237731934
0190.jpg,1.8269257545471191
0191.jpg,2.2736244201660156
0192.jpg,1.5623979568481445
0193.jpg,2.2857980728149414
0194.jpg,1.9046005010604858
0195.jpg,1.4482899904251099
0196.jpg,1.6710200309753418
0197.jpg,2.273627281188965
0198.jpg,1.843482494354248
0199.jpg,1.5557966232299805
0200.jpg,2.1635935306549072
0201.jpg,1.704386830329895
0202.jpg,1.5388665199279785
0203.jpg,2.136932611465454
0204.jpg,1.4776769876480103
0205.jpg,2.0571277141571045
0206.jpg,1.5636650323867798
0207.jpg,2.633125066757202
0208.jpg,2.5444393157958984
0209.jpg,2.086581230163574
0210.jpg,2.8383893966674805
0211.jpg,3.2705037593841553
0212.jpg,2.0101470947265625
0213.jpg,1.76149582862854
0214.jpg,2.0941720008850098
0215.jpg,1.48854660987854
0216.jpg,3.127462148666382
0217.jpg,2.4871177673339844
0218.jpg,1.6881747245788574
0219.jpg,2.341852903366089
0220.jpg,2.1538748741149902
0221.jpg,1.7365752458572388
0222.jpg,4.028378009796143
0223.jpg,1.5994645357131958
0224.jpg,4.189759731292725
0225.jpg,1.919921875
0226.jpg,2.1257545948028564
0227.jpg,1.820016622543335
0228.jpg,2.029369592666626
0229.jpg,1.503696084022522
0230.jpg,5.624297142028809
0231.jpg,1.8501099348068237
0232.jpg,1.5766313076019287
0233.jpg,1.8948757648468018
0234.jpg,3.048185110092163
0235.jpg,1.8869147300720215
0236.jpg,2.096414566040039
0237.jpg,1.6698943376541138
0238.jpg,2.63200306892395
0239.jpg,3.2373807430267334
0240.jpg,3.276527166366577
0241.jpg,5.203126907348633
0242.jpg,5.3625640869140625
0243.jpg,2.7412188053131104
0244.jpg,4.604097366333008
0245.jpg,1.7400155067443848
0246.jpg,3.846964120864868
0247.jpg,3.907137870788574
0248.jpg,2.6451945304870605
0249.jpg,6.322006702423096
0250.jpg,6.620551586151123
0251.jpg,6.48100471496582
0252.jpg,2.622861862182617
0253.jpg,3.6766343116760254
0254.jpg,2.245055675506592
0255.jpg,1.9855742454528809
0256.jpg,5.285068511962891
0257.jpg,6.552509784698486
0258.jpg,6.555293560028076
0259.jpg,6.613645553588867
0260.jpg,6.510824680328369
0261.jpg,6.578456401824951
0262.jpg,6.592525959014893
0263.jpg,6.666677474975586
0264.jpg,6.58812141418457
0265.jpg,2.1471540927886963
0266.jpg,3.0889365673065186
0267.jpg,2.5060293674468994
0268.jpg,6.577680587768555
0269.jpg,3.3680930137634277
0270.jpg,2.189971446990967
0271.jpg,2.748624563217163
0272.jpg,6.627839088439941
0273.jpg,6.204032897949219
0274.jpg,6.659605979919434
0275.jpg,6.474431991577148
0276.jpg,6.372015953063965
0277.jpg,3.0850777626037598
0278.jpg,2.0237081050872803
0279.jpg,6.529590129852295
0280.jpg,3.7364299297332764
0281.jpg,3.426146984100342
0282.jpg,6.359918594360352
0283.jpg,6.17146635055542
0284.jpg,3.3918004035949707
0285.jpg,6.5676374435424805
0286.jpg,6.3804826736450195
0287.jpg,4.571777820587158
0288.jpg,3.388676166534424
0289.jpg,6.582332611083984
0290.jpg,6.370548725128174
0291.jpg,6.523075580596924
0292.jpg,2.348872184753418
0293.jpg,5.396003723144531
0294.jpg,6.632763385772705
0295.jpg,2.3820478916168213
0296.jpg,6.597918510437012
0297.jpg,6.619295120239258
0298.jpg,6.451429843902588
0299.jpg,4.900020122528076
0300.jpg,5.873157501220703
0301.jpg,1.569392204284668
0302.jpg,4.429509162902832
0303.jpg,2.366184949874878
0304.jpg,4.0897440910339355
0305.jpg,6.493824005126953
0306.jpg,6.583176612854004
0307.jpg,2.933767318725586
0308.jpg,3.012770414352417
0309.jpg,2.6650428771972656
0310.jpg,5.565089702606201
0311.jpg,6.1604413986206055
0312.jpg,6.338708400726318
0313.jpg,6.628820419311523
0314.jpg,6.638485431671143
0315.jpg,6.449122428894043
0316.jpg,6.518525123596191
0317.jpg,6.629367828369141
0318.jpg,3.35554838180542
0319.jpg,2.5859224796295166
0320.jpg,5.871589660644531
0321.jpg,6.602149486541748
0322.jpg,6.6356964111328125
0323.jpg,2.5008130073547363
0324.jpg,6.615399360656738
0325.jpg,6.6364641189575195
0326.jpg,2.528848648071289
0327.jpg,6.300687789916992
0328.jpg,5.911723613739014
0329.jpg,6.624490737915039
0330.jpg,6.400123119354248
0331.jpg,5.387187957763672
0332.jpg,6.598433971405029
0333.jpg,3.9330785274505615
0334.jpg,6.655154228210449
0335.jpg,6.525430679321289
0336.jpg,1.9084686040878296
0337.jpg,6.059233665466309
0338.jpg,2.584642171859741
0339.jpg,6.625728607177734
0340.jpg,6.442080020904541
0341.jpg,6.651610851287842
0342.jpg,2.844402313232422
0343.jpg,6.629073619842529
0344.jpg,6.640188694000244
0345.jpg,6.656614780426025
0346.jpg,3.008049249649048
0347.jpg,2.237046957015991
0348.jpg,2.7876646518707275
0349.jpg,5.278249740600586
0350.jpg,6.557182312011719
0351.jpg,6.551202774047852
0352.jpg,5.52777624130249
0353.jpg,3.608242988586426
0354.jpg,6.6434245109558105
0355.jpg,3.1611287593841553
0356.jpg,6.472931861877441
0357.jpg,2.617969036102295
0358.jpg,6.541430950164795
0359.jpg,6.582786560058594
0360.jpg,6.56766414642334
0361.jpg,6.19636869430542
0362.jpg,2.9328248500823975
0363.jpg,6.598367214202881
0364.jpg,6.660458087921143
0365.jpg,2.0146334171295166
0366.jpg,6.547739505767822
0367.jpg,2.8523330688476562
0368.jpg,6.619677543640137
0369.jpg,6.59042501449585
0370.jpg,6.536242485046387
0371.jpg,6.6383490562438965
0372.jpg,4.859692573547363
0373.jpg,6.519608974456787
0374.jpg,6.576183795928955
0375.jpg,3.5708699226379395
0376.jpg,3.3660895824432373
0377.jpg,3.136885643005371
0378.jpg,6.650538921356201
0379.jpg,5.958996295928955
0380.jpg,6.506886005401611
0381.jpg,3.0917840003967285
0382.jpg,6.577980041503906
0383.jpg,6.1344757080078125
0384.jpg,3.494227647781372
0385.jpg,6.427676200866699
0386.jpg,6.505568504333496
0387.jpg,2.626328706741333
0388.jpg,6.44537353515625
0389.jpg,6.523969650268555
0390.jpg,6.586104869842529
0391.jpg,3.0846617221832275
0392.jpg,6.561043739318848
0393.jpg,2.2685749530792236
0394.jpg,1.827935814857483
0395.jpg,1.7864649295806885
0396.jpg,3.1775543689727783
0397.jpg,6.5826497077941895
0398.jpg,3.4347217082977295
0399.jpg,6.648115634918213
0400.jpg,1.8871053457260132
0401.jpg,6.601968288421631
0402.jpg,6.583868503570557
0403.jpg,6.321696758270264
0404.jpg,6.616097450256348
0405.jpg,4.796247959136963
0406.jpg,6.544971942901611
0407.jpg,5.324950695037842
0408.jpg,6.598121643066406
0409.jpg,6.661352157592773
0410.jpg,5.2941179275512695
0411.jpg,1.5610145330429077
0412.jpg,6.5424394607543945
0413.jpg,5.391622543334961
0414.jpg,6.344408988952637
0415.jpg,6.531224727630615
0416.jpg,6.613273620605469
0417.jpg,5.92987585067749
0418.jpg,6.637907981872559
0419.jpg,6.551131725311279
0420.jpg,6.643155097961426
0421.jpg,6.0204668045043945
0422.jpg,6.609867095947266
0423.jpg,6.648263454437256
0424.jpg,6.496377944946289
0425.jpg,6.575486183166504
0426.jpg,3.3465750217437744
0427.jpg,5.929282188415527
0428.jpg,6.478463649749756
0429.jpg,6.419678688049316
0430.jpg,6.57772970199585
0431.jpg,6.559340953826904
0432.jpg,3.2420494556427
0433.jpg,5.225134372711182
0434.jpg,6.591601848602295
0435.jpg,6.629149913787842
0436.jpg,6.640305042266846
0437.jpg,1.7031372785568237
0438.jpg,2.137584924697876
0439.jpg,2.17153000831604
0440.jpg,3.198106288909912
0441.jpg,6.60266637802124
0442.jpg,5.228888034820557
0443.jpg,6.2197723388671875
0444.jpg,2.2111616134643555
0445.jpg,6.637546062469482
0446.jpg,6.6255574226379395
0447.jpg,2.3723363876342773
0448.jpg,6.601132869720459
0449.jpg,2.932544469833374
0450.jpg,6.594639778137207
0451.jpg,6.39141845703125
0452.jpg,6.5366692543029785
0453.jpg,5.3336920738220215
0454.jpg,6.634173393249512
0455.jpg,6.2562737464904785
0456.jpg,6.636118412017822
0457.jpg,1.9680826663970947
0458.jpg,2.0282576084136963
0459.jpg,6.565126895904541
0460.jpg,6.618510723114014
0461.jpg,5.864579200744629
0462.jpg,6.652486324310303
0463.jpg,6.567983150482178
0464.jpg,6.381668567657471
0465.jpg,4.163253307342529
0466.jpg,5.957769393920898
0467.jpg,6.6624369621276855
0468.jpg,6.1448588371276855
0469.jpg,6.643794536590576
0470.jpg,5.9131975173950195
0471.jpg,3.6655919551849365
0472.jpg,2.5725252628326416
0473.jpg,6.603227615356445
0474.jpg,6.528101444244385
0475.jpg,6.429398059844971
0476.jpg,2.8756020069122314
0477.jpg,6.377748489379883
0478.jpg,2.67226243019104
0479.jpg,3.0580060482025146
0480.jpg,2.388410806655884
0481.jpg,5.7354583740234375
0482.jpg,6.599219799041748
0483.jpg,6.580572605133057
0484.jpg,6.59090518951416
0485.jpg,4.344759464263916
0486.jpg,6.586314678192139
0487.jpg,1.8249824047088623
0488.jpg,6.260643005371094
0489.jpg,5.457751274108887
0490.jpg,4.937547206878662
0491.jpg,1.9696863889694214
0492.jpg,6.65592098236084
0493.jpg,6.37397575378418
0494.jpg,6.2431864738464355
0495.jpg,6.539937496185303
0496.jpg,6.6478986740112305
0497.jpg,6.459895133972168
0498.jpg,6.610286235809326
0499.jpg,6.1735711097717285
0500.jpg,6.642876148223877
0501.jpg,5.941793918609619
0502.jpg,6.591907978057861
0503.jpg,2.6014702320098877
0504.jpg,6.376003265380859
0505.jpg,6.565227031707764
0506.jpg,6.649898052215576
0507.jpg,6.355346202850342
0508.jpg,6.646195411682129
0509.jpg,6.608715534210205
0510.jpg,1.8690568208694458
0511.jpg,6.462894439697266
0512.jpg,5.172184944152832
0513.jpg,2.5581586360931396
0514.jpg,1.8750743865966797
0515.jpg,3.613744020462036
0516.jpg,6.5915751457214355
0517.jpg,6.582416534423828
0518.jpg,4.955906867980957
0519.jpg,2.3729069232940674
0520.jpg,5.405269145965576
0521.jpg,2.2098288536071777
0522.jpg,6.483213424682617
0523.jpg,2.7710955142974854
0524.jpg,4.526019096374512
0525.jpg,2.247667074203491
0526.jpg,6.610448360443115
0527.jpg,6.577868461608887
0528.jpg,1.688928246498108
0529.jpg,6.506092071533203
0530.jpg,6.587060928344727
0531.jpg,6.59075927734375
0532.jpg,2.099902629852295
0533.jpg,5.612874507904053
0534.jpg,2.275324583053589
0535.jpg,5.699556827545166
0536.jpg,6.663673400878906
0537.jpg,6.64781379699707
0538.jpg,6.33595085144043
0539.jpg,6.092147350311279
0540.jpg,1.5885000228881836
0541.jpg,2.691082000732422
0542.jpg,5.542416572570801
0543.jpg,2.7121784687042236
0544.jpg,6.59417200088501
0545.jpg,2.717322826385498
0546.jpg,6.657576560974121
0547.jpg,6.496593952178955
0548.jpg,5.292308807373047
0549.jpg,5.71087646484375
0550.jpg,6.642708778381348
0551.jpg,1.6253412961959839
0552.jpg,6.236344814300537
0553.jpg,6.588516712188721
0554.jpg,2.2365870475769043
0555.jpg,6.6410064697265625
0556.jpg,6.550510406494141
0557.jpg,6.616323947906494
0558.jpg,6.4013237953186035
0559.jpg,6.587327480316162
0560.jpg,1.68325674533844
0561.jpg,6.613673686981201
0562.jpg,6.482122898101807
0563.jpg,2.047861099243164
0564.jpg,6.190375328063965
0565.jpg,6.5360589027404785
0566.jpg,2.589561939239502
0567.jpg,6.577926158905029
0568.jpg,3.3882412910461426
0569.jpg,2.7525994777679443
0570.jpg,6.6155571937561035
0571.jpg,6.5236592292785645
0572.jpg,6.5175299644470215
0573.jpg,6.50325345993042
0574.jpg,4.8516035079956055
0575.jpg,5.635905742645264
0576.jpg,6.595469951629639
0577.jpg,6.4928693771362305
0578.jpg,6.553764343261719
0579.jpg,6.562110424041748
0580.jpg,6.444815635681152
0581.jpg,6.601437091827393
0582.jpg,3.8604648113250732
0583.jpg,1.986641526222229
0584.jpg,6.484527111053467
0585.jpg,5.423109531402588
0586.jpg,4.699431419372559
0587.jpg,6.577707290649414
0588.jpg,2.8804306983947754
0589.jpg,6.585042476654053
0590.jpg,6.589420795440674
0591.jpg,6.624485969543457
0592.jpg,6.634287357330322
0593.jpg,4.869326114654541
0594.jpg,5.997812747955322
0595.jpg,1.581929087638855
0596.jpg,6.627600193023682
0597.jpg,6.5480265617370605
0598.jpg,6.5977888107299805
0599.jpg,6.619920253753662
0600.jpg,2.23067045211792
0601.jpg,6.621339321136475
0602.jpg,6.538873672485352
0603.jpg,6.4341721534729
0604.jpg,1.5085358619689941
0605.jpg,6.095696926116943
0606.jpg,1.443516492843628
0607.jpg,6.443730354309082
0608.jpg,2.244103193283081
0609.jpg,6.112271785736084
0610.jpg,6.501980304718018
0611.jpg,5.179196357727051
0612.jpg,6.58727502822876
0613.jpg,6.583557605743408
0614.jpg,6.642350196838379
0615.jpg,6.630356788635254
0616.jpg,1.9999356269836426
0617.jpg,6.540985584259033
0618.jpg,3.4217376708984375
0619.jpg,6.616120338439941
0620.jpg,6.5476508140563965
0621.jpg,6.5687255859375
0622.jpg,2.597139358520508
0623.jpg,2.3762736320495605
0624.jpg,1.691617727279663
0625.jpg,4.778419494628906
0626.jpg,6.127615928649902
0627.jpg,1.4076511859893799
0628.jpg,1.7090508937835693
0629.jpg,6.615365505218506
0630.jpg,6.4757843017578125
0631.jpg,6.629823684692383
0632.jpg,1.760564923286438
0633.jpg,6.66097354888916
0634.jpg,6.330618858337402
0635.jpg,2.990412950515747
0636.jpg,2.3532931804656982
0637.jpg,6.618384838104248
0638.jpg,5.3422369956970215
0639.jpg,6.4988203048706055
0640.jpg,6.480356693267822
0641.jpg,6.6015625
0642.jpg,4.638092517852783
0643.jpg,6.5593037605285645
0644.jpg,6.575041770935059
0645.jpg,6.547207832336426
0646.jpg,6.534790515899658
0647.jpg,6.654269218444824
0648.jpg,6.563986301422119
0649.jpg,6.652097702026367
0650.jpg,1.8883869647979736
0651.jpg,4.325815200805664
0652.jpg,6.595418930053711
0653.jpg,6.378665447235107
0654.jpg,6.640437126159668
0655.jpg,6.595704555511475
0656.jpg,6.382753849029541
0657.jpg,6.019031524658203
0658.jpg,6.647615432739258
0659.jpg,6.5349297523498535
0660.jpg,1.366172194480896
0661.jpg,6.628650665283203
0662.jpg,6.549009323120117
0663.jpg,6.664953231811523
0664.jpg,6.554205417633057
0665.jpg,6.422274112701416
0666.jpg,6.668579578399658
0667.jpg,6.6547722816467285
0668.jpg,6.232431411743164
0669.jpg,6.3318586349487305
0670.jpg,2.8855087757110596
0671.jpg,6.628077507019043
0672.jpg,6.622010707855225
0673.jpg,6.609726905822754
0674.jpg,6.64667272567749
0675.jpg,6.086277484893799
0676.jpg,6.643868923187256
0677.jpg,2.161722421646118
0678.jpg,6.567063808441162
0679.jpg,2.108099937438965
0680.jpg,6.6481733322143555
0681.jpg,2.404250383377075
0682.jpg,6.566242694854736
0683.jpg,6.620265960693359
0684.jpg,1.453594446182251
0685.jpg,2.026779890060425
0686.jpg,6.0055317878723145
0687.jpg,1.4419301748275757
0688.jpg,6.642589569091797
0689.jpg,6.593968868255615
0690.jpg,2.0201241970062256
0691.jpg,6.549253940582275
0692.jpg,6.624269962310791
0693.jpg,6.6240763664245605
0694.jpg,2.3254668712615967
0695.jpg,1.952543020248413
0696.jpg,3.2511911392211914
0697.jpg,1.4065958261489868
0698.jpg,4.393981456756592
0699.jpg,6.569551467895508
0700.jpg,6.617869853973389
0701.jpg,6.610588073730469
0702.jpg,5.758963584899902
0703.jpg,1.3757573366165161
0704.jpg,6.629024982452393
0705.jpg,6.656508445739746
0706.jpg,4.128436088562012
0707.jpg,6.403484344482422
0708.jpg,6.608546733856201
0709.jpg,6.613943576812744
0710.jpg,6.579654693603516
0711.jpg,6.5033369064331055
0712.jpg,6.617027759552002
0713.jpg,1.4585057497024536
0714.jpg,6.560901165008545
0715.jpg,1.7151799201965332
0716.jpg,2.170179843902588
0717.jpg,6.590966701507568
0718.jpg,6.5854573249816895
0719.jpg,6.534465312957764
0720.jpg,3.603228807449341
0721.jpg,6.2841691970825195
0722.jpg,6.635204792022705
0723.jpg,6.660912990570068
0724.jpg,6.647749900817871
0725.jpg,4.17553186416626
0726.jpg,1.7146581411361694
0727.jpg,6.311775207519531
0728.jpg,4.343255996704102
0729.jpg,6.637933254241943
0730.jpg,5.114386081695557
0731.jpg,6.252487659454346
0732.jpg,6.275790691375732
0733.jpg,6.533874988555908
0734.jpg,6.612335205078125
0735.jpg,6.530152797698975
0736.jpg,6.579301357269287
0737.jpg,6.504349231719971
0738.jpg,5.688693046569824
0739.jpg,6.587403297424316
0740.jpg,6.635102272033691
0741.jpg,6.609655857086182
0742.jpg,6.633540630340576
0743.jpg,6.623534679412842
0744.jpg,2.2725765705108643
0745.jpg,6.594415664672852
0746.jpg,6.36215877532959
0747.jpg,3.839421272277832
0748.jpg,1.471038579940796
0749.jpg,6.6690192222595215
0750.jpg,6.562500953674316
0751.jpg,6.641807556152344
0752.jpg,6.564858436584473
0753.jpg,6.63892936706543
0754.jpg,3.0930819511413574
0755.jpg,6.628918647766113
0756.jpg,6.557464122772217
0757.jpg,1.675583839416504
0758.jpg,3.656367301940918
0759.jpg,3.323934555053711
0760.jpg,4.301485061645508
0761.jpg,6.529885768890381
0762.jpg,6.624922275543213
0763.jpg,6.630715847015381
0764.jpg,6.5650835037231445
0765.jpg,6.6107401847839355
0766.jpg,5.248936176300049
0767.jpg,1.4780720472335815
0768.jpg,2.4715960025787354
0769.jpg,6.606322288513184
0770.jpg,6.212128639221191
0771.jpg,6.414428234100342
0772.jpg,6.595563888549805
0773.jpg,3.3019096851348877
0774.jpg,3.00105619430542
0775.jpg,1.4065579175949097
0776.jpg,3.405179738998413
0777.jpg,3.5021228790283203
0778.jpg,3.910858154296875
0779.jpg,4.1444993019104
0780.jpg,6.620197296142578
0781.jpg,4.718914031982422
0782.jpg,3.080348491668701
0783.jpg,6.532529354095459
0784.jpg,6.582406520843506
0785.jpg,6.642683982849121
0786.jpg,4.6501383781433105
0787.jpg,6.549541473388672
0788.jpg,6.452891826629639
0789.jpg,5.261693000793457
0790.jpg,6.5757317543029785
0791.jpg,6.596180438995361
0792.jpg,5.265819072723389
0793.jpg,6.634889125823975
0794.jpg,6.5768842697143555
0795.jpg,5.881380558013916
0796.jpg,6.2603840827941895
0797.jpg,6.6014323234558105
0798.jpg,3.0194530487060547
0799.jpg,6.652030944824219
0800.jpg,6.573631286621094
0801.jpg,6.655247211456299
0802.jpg,6.416576385498047
0803.jpg,6.376379013061523
0804.jpg,6.61111307144165
0805.jpg,6.6056365966796875
0806.jpg,6.218698024749756
0807.jpg,6.64013671875
0808.jpg,6.566099643707275
0809.jpg,6.561840057373047
0810.jpg,6.345926284790039
0811.jpg,6.643614768981934
0812.jpg,6.592865467071533
0813.jpg,6.575747966766357
0814.jpg,6.5380353927612305
0815.jpg,6.448494911193848
0816.jpg,6.6293792724609375
0817.jpg,6.633790016174316
0818.jpg,6.582568168640137
0819.jpg,6.565523147583008
0820.jpg,1.7890409231185913
0821.jpg,6.620819091796875
0822.jpg,6.59773063659668
0823.jpg,3.2134790420532227
0824.jpg,6.651319980621338
0825.jpg,6.634644985198975
0826.jpg,6.6368632316589355
0827.jpg,6.544601917266846
0828.jpg,6.5631937980651855
0829.jpg,1.8601101636886597
0830.jpg,6.628169059753418
0831.jpg,6.500691890716553
0832.jpg,2.3054654598236084
0833.jpg,1.764923334121704
0834.jpg,2.1011781692504883
0835.jpg,6.3871846199035645
0836.jpg,3.9438586235046387
0837.jpg,6.5752058029174805
0838.jpg,6.606111526489258
0839.jpg,6.3522629737854
0840.jpg,6.641209602355957
0841.jpg,6.662113666534424
0842.jpg,6.57152795791626
0843.jpg,5.014347076416016
0844.jpg,6.65009880065918
0845.jpg,6.629554748535156
0846.jpg,6.540542125701904
0847.jpg,4.6243109703063965
0848.jpg,6.56370210647583
0849.jpg,6.539584159851074
0850.jpg,5.756037712097168
0851.jpg,6.4791154861450195
0852.jpg,2.8043785095214844
0853.jpg,6.528317451477051
0854.jpg,1.4974074363708496
0855.jpg,6.159576892852783
0856.jpg,6.561911106109619
0857.jpg,6.63749361038208
0858.jpg,6.536020278930664
0859.jpg,6.373859882354736
0860.jpg,1.9362081289291382
0861.jpg,6.629516124725342
0862.jpg,6.546303749084473
0863.jpg,6.5777907371521
0864.jpg,4.516446590423584
0865.jpg,2.0560529232025146
0866.jpg,3.647801160812378
0867.jpg,6.298336505889893
0868.jpg,6.404928684234619
0869.jpg,6.284363746643066
0870.jpg,6.18977165222168
0871.jpg,6.596927642822266
0872.jpg,4.51025915145874
0873.jpg,4.953969955444336
0874.jpg,6.3060455322265625
0875.jpg,6.141048431396484
0876.jpg,6.6226630210876465
0877.jpg,6.630130767822266
0878.jpg,6.637181758880615
0879.jpg,6.609103202819824
0880.jpg,6.615487575531006
0881.jpg,6.428990840911865
0882.jpg,5.967240333557129
0883.jpg,3.6132960319519043
0884.jpg,6.629019737243652
0885.jpg,6.668010234832764
0886.jpg,6.588676929473877
0887.jpg,6.441029071807861
0888.jpg,3.956758737564087
0889.jpg,6.638204097747803
0890.jpg,3.556627035140991
0891.jpg,6.593143463134766
0892.jpg,5.146510124206543
0893.jpg,6.577627182006836
0894.jpg,6.55778169631958
0895.jpg,6.5439300537109375
0896.jpg,5.53410005569458
0897.jpg,6.582511901855469
0898.jpg,6.580680847167969
0899.jpg,2.1693363189697266
0900.jpg,6.634279251098633
0901.jpg,6.521522521972656
0902.jpg,5.615720748901367
0903.jpg,6.615634441375732
0904.jpg,5.816413402557373
0905.jpg,6.626884460449219
0906.jpg,6.630404472351074
0907.jpg,1.841282606124878
0908.jpg,1.5950576066970825
0909.jpg,6.507081508636475
0910.jpg,6.617292881011963
0911.jpg,6.416173458099365
