image_name,vitnat
pn1.jpg,6.496089935302734
pn10.jpg,6.5383453369140625
pn11.jpeg,6.524714946746826
pn12.jpg,6.604782581329346
pn13.jpeg,6.6430535316467285
pn14.jpg,6.4588212966918945
pn15.jpg,6.499664783477783
pn16.jpg,6.587669849395752
pn17.jpg,6.62048864364624
pn18.jpg,6.638097286224365
pn19.jpg,6.546749114990234
pn2.jpg,6.546128749847412
pn20.jpg,6.546938896179199
pn21.jpg,6.651293754577637
pn22.jpg,6.605582237243652
pn23.jpg,6.55266809463501
pn24.jpg,6.4179582595825195
pn25.jpg,6.566403865814209
pn26.jpg,6.646809101104736
pn27.jpg,6.397765159606934
pn28.jpg,6.522946834564209
pn29.jpg,6.5067925453186035
pn3.jpg,6.585934638977051
pn30.jpg,6.630318641662598
pn31.jpg,6.565818786621094
pn32.jpg,6.662346363067627
pn33.jpg,6.5985002517700195
pn34.jpg,6.6693267822265625
pn35.jpg,6.630406379699707
pn36.jpg,6.6266279220581055
pn37.jpg,6.64549446105957
pn38.jpg,6.621171951293945
pn39.jpg,6.589401721954346
pn4.jpg,6.2488813400268555
pn40.jpg,6.624143123626709
pn41.jpg,6.610365390777588
pn42.jpg,6.591986179351807
pn43.jpg,6.298218250274658
pn44.jpg,6.563623905181885
pn45.jpg,6.625340938568115
pn46.jpg,6.633153438568115
pn47.jpg,6.572649002075195
pn48.jpg,6.611210823059082
pn49.jpg,6.643472671508789
pn5.jpg,6.563535690307617
pn50.jpg,6.596217632293701
pn51.jpg,6.655636787414551
pn52.jpg,6.356127738952637
pn53.jpg,6.571021556854248
pn54.jpg,6.577723979949951
pn55.jpg,6.56707239151001
pn56.jpg,6.620894908905029
pn57.jpg,6.608516216278076
pn58.jpg,6.596878528594971
pn59.jpg,6.635847091674805
pn6.jpg,6.288845062255859
pn60.jpg,6.6088433265686035
pn61.jpg,6.531337261199951
pn62.jpg,6.534931659698486
pn63.jpg,6.61958646774292
pn64.jpg,6.59040641784668
pn65.jpg,6.528989791870117
pn66.jpg,6.65834379196167
pn67.jpg,6.633180141448975
pn68.jpg,6.5365519523620605
pn69.jpg,6.629083633422852
pn7.jpg,6.11705207824707
pn70.jpg,6.514645099639893
pn71.jpg,6.567151069641113
pn72.jpg,6.629863262176514
