image_name,vitnat
E-C-A-1.jpg,1.6604126691818237
E-C-A-11.jpg,1.6756054162979126
E-C-A-13.jpg,1.603456735610962
E-C-A-15.jpg,1.9184812307357788
E-C-A-18.jpg,1.546004056930542
E-C-A-2.jpg,1.5544601678848267
E-C-A-5.jpg,1.5473847389221191
E-C-A-7.jpg,1.4811877012252808
E-C-A-8.jpg,1.5644557476043701
E-C-A-9.jpg,1.4892888069152832
E-C-N-11.jpg,1.730273723602295
E-C-N-15.jpg,1.603551983833313
E-C-N-18.jpg,1.6158770322799683
E-C-N-20.jpg,1.5670489072799683
E-C-N-22.jpg,1.744075894355774
E-C-N-23.jpg,1.9075639247894287
E-C-N-24.jpg,1.8894708156585693
E-C-N-3.jpg,1.6443544626235962
E-C-N-4.jpg,2.230057716369629
E-C-N-9.jpg,2.270650625228882
E-E-A-1.jpg,1.9454154968261719
E-E-A-10.jpg,1.9377228021621704
E-E-A-2.jpg,1.5959302186965942
E-E-A-3.jpg,1.7223989963531494
E-E-A-4.jpg,1.571738600730896
E-E-A-5.jpg,1.2761199474334717
E-E-A-6.jpg,1.331921100616455
E-E-A-7.jpg,1.5381369590759277
E-E-A-8.jpg,2.0413026809692383
E-E-A-9.jpg,1.9510425329208374
E-E-N-1.jpg,2.064507484436035
E-E-N-10.jpg,2.268721103668213
E-E-N-2.jpg,2.3612961769104004
E-E-N-3.jpg,3.023813486099243
E-E-N-4.jpg,2.1578736305236816
E-E-N-5.jpg,1.5716596841812134
E-E-N-6.jpg,1.691915512084961
E-E-N-7.jpg,1.745678186416626
E-E-N-8.jpg,2.1450438499450684
E-E-N-9.jpg,2.17464017868042
E-G-A-1.jpg,1.6026339530944824
E-G-A-10.jpg,1.4506412744522095
E-G-A-11.jpg,1.588719367980957
E-G-A-2.jpg,1.5116815567016602
E-G-A-3.jpg,1.5454566478729248
E-G-A-4.jpg,1.500017762184143
E-G-A-5.jpg,1.590648889541626
E-G-A-6.jpg,1.4952819347381592
E-G-A-7.jpg,1.720984697341919
E-G-A-8.jpg,1.4066563844680786
E-G-N-1.jpg,1.5701349973678589
E-G-N-10.jpg,2.2583210468292236
E-G-N-11.jpg,2.2355008125305176
E-G-N-12.jpg,1.5753672122955322
E-G-N-3.jpg,1.6985844373703003
E-G-N-4.jpg,1.9185893535614014
E-G-N-5.jpg,1.836950421333313
E-G-N-6.jpg,1.7931784391403198
E-G-N-7.jpg,2.1946909427642822
E-G-N-9.jpg,1.4465217590332031
E-H-A-1.jpg,1.9474411010742188
E-H-A-11.jpg,1.6729251146316528
E-H-A-12.jpg,1.6189769506454468
E-H-A-14.jpg,1.468831181526184
E-H-A-16.jpg,1.7197693586349487
E-H-A-17.jpg,1.8255085945129395
E-H-A-19.jpg,1.6011686325073242
E-H-A-3.jpg,1.469307541847229
E-H-A-5.jpg,1.6715384721755981
E-H-A-8.jpg,1.3002701997756958
E-H-N-10.jpg,1.8575252294540405
E-H-N-11.jpg,2.21000075340271
E-H-N-12.jpg,1.9555866718292236
E-H-N-14.jpg,1.750640869140625
E-H-N-15.jpg,2.4826149940490723
E-H-N-4.jpg,1.676853060722351
E-H-N-5.jpg,1.5426135063171387
E-H-N-6.jpg,2.564633846282959
E-H-N-7.jpg,2.3967320919036865
E-H-N-8.jpg,1.7087615728378296
E-M-A-1.jpg,1.6405702829360962
E-M-A-10.jpg,1.5528457164764404
E-M-A-2.jpg,1.68024480342865
E-M-A-3.jpg,1.452171802520752
E-M-A-4.jpg,1.9429439306259155
E-M-A-5.jpg,1.5392740964889526
E-M-A-6.jpg,1.737269401550293
E-M-A-7.jpg,1.4998245239257812
E-M-A-8.jpg,1.652791142463684
E-M-A-9.jpg,1.5837903022766113
E-M-N-1.jpg,1.7484130859375
E-M-N-10.jpg,1.6586158275604248
E-M-N-2.jpg,1.687078595161438
E-M-N-3.jpg,1.6111700534820557
E-M-N-4.jpg,1.6639108657836914
E-M-N-5.jpg,1.977059006690979
E-M-N-6.jpg,1.7459442615509033
E-M-N-7.jpg,1.7598482370376587
E-M-N-8.jpg,1.9099012613296509
E-M-N-9.jpg,1.7621376514434814
E-R-A-16.jpg,1.7169997692108154
E-R-A-17.jpg,2.004875421524048
E-R-A-19.jpg,1.3859891891479492
E-R-A-21.jpg,1.6664482355117798
E-R-A-26.jpg,1.8251231908798218
E-R-A-3.jpg,1.526438593864441
E-R-A-38.jpg,1.8520410060882568
E-R-A-39.jpg,1.3600395917892456
E-R-A-41.jpg,1.5636097192764282
E-R-A-44.jpg,2.1327834129333496
E-R-N-14.jpg,1.5439858436584473
E-R-N-15.jpg,2.3386006355285645
E-R-N-2.jpg,1.7088844776153564
E-R-N-20.jpg,1.470033049583435
E-R-N-21.jpg,2.639630079269409
E-R-N-24.jpg,3.077483654022217
E-R-N-32.jpg,1.6947360038757324
E-R-N-33.jpg,1.9365068674087524
E-R-N-5.jpg,2.4572577476501465
E-R-N-8.jpg,1.6673879623413086
I-C-A-1.jpg,1.37636399269104
I-C-A-10.jpg,1.3485277891159058
I-C-A-11.jpg,1.4539120197296143
I-C-A-12.jpg,1.3571791648864746
I-C-A-2.jpg,1.4193594455718994
I-C-A-3.jpg,1.3842819929122925
I-C-A-4.jpg,1.4094563722610474
I-C-A-7.jpg,1.550204873085022
I-C-A-8.jpg,1.428520679473877
I-C-A-9.jpg,1.4420959949493408
I-C-N-1.jpg,1.4973005056381226
I-C-N-10.jpg,1.425329327583313
I-C-N-11.jpg,1.4631649255752563
I-C-N-2.jpg,1.442744255065918
I-C-N-3.jpg,1.3160134553909302
I-C-N-5.jpg,1.3635605573654175
I-C-N-6.jpg,1.425485372543335
I-C-N-7.jpg,1.4654690027236938
I-C-N-8.jpg,1.5221922397613525
I-C-N-9.jpg,1.46480131149292
I-E-A-1.jpg,1.4396436214447021
I-E-A-10.jpg,1.4370856285095215
I-E-A-11.jpg,1.436801791191101
I-E-A-2.jpg,1.4795681238174438
I-E-A-3.jpg,1.4375673532485962
I-E-A-4.jpg,1.4109385013580322
I-E-A-5.jpg,1.468704342842102
I-E-A-6.jpg,1.4305710792541504
I-E-A-7.jpg,1.3920875787734985
I-E-A-8.jpg,1.3887783288955688
I-E-N-1.jpg,1.544347882270813
I-E-N-10.jpg,1.5064901113510132
I-E-N-11.jpg,1.4511568546295166
I-E-N-2.jpg,1.5017603635787964
I-E-N-3.jpg,2.1517093181610107
I-E-N-4.jpg,1.4522709846496582
I-E-N-5.jpg,1.4733549356460571
I-E-N-6.jpg,1.4338099956512451
I-E-N-7.jpg,1.4413973093032837
I-E-N-9.jpg,2.1702959537506104
I-G-A-1.jpg,1.3330031633377075
I-G-A-14.jpg,1.4345486164093018
I-G-A-16.jpg,1.427259922027588
I-G-A-20.jpg,1.3805500268936157
I-G-A-21.jpg,1.3772833347320557
I-G-A-22.jpg,1.3160239458084106
I-G-A-23.jpg,1.4107801914215088
I-G-A-3.jpg,1.3700335025787354
I-G-A-4.jpg,1.511657953262329
I-G-A-8.jpg,1.4661294221878052
I-G-N-1.jpg,1.3625426292419434
I-G-N-13.jpg,1.4377537965774536
I-G-N-14.jpg,1.3705101013183594
I-G-N-16.jpg,1.3942012786865234
I-G-N-19.jpg,1.615588665008545
I-G-N-20.jpg,1.47161066532135
I-G-N-24.jpg,1.5372860431671143
I-G-N-3.jpg,1.4537608623504639
I-G-N-5.jpg,1.5900368690490723
I-G-N-7.jpg,1.7178826332092285
I-H-A-20.jpg,1.3403993844985962
I-H-A-21.jpg,1.4703689813613892
I-H-A-22.jpg,1.3470410108566284
I-H-A-25.jpg,1.4819772243499756
I-H-A-28.jpg,1.734925627708435
I-H-A-29.jpg,1.4121397733688354
I-H-A-33.jpg,1.5198837518692017
I-H-A-5.jpg,1.392453670501709
I-H-A-51.jpg,1.343598484992981
I-H-A-7.jpg,1.408651351928711
I-H-N-12.jpg,1.5872482061386108
I-H-N-17.jpg,1.4775439500808716
I-H-N-29.jpg,1.4288687705993652
I-H-N-39.jpg,1.6623271703720093
I-H-N-41.jpg,1.6399015188217163
I-H-N-43.jpg,1.4237242937088013
I-H-N-44.jpg,1.524875283241272
I-H-N-46.jpg,1.6150784492492676
I-H-N-6.jpg,1.4926074743270874
I-H-N-7.jpg,1.7407795190811157
I-M-A-10.jpg,1.3726866245269775
I-M-A-11.jpg,1.4245907068252563
I-M-A-12.jpg,1.3869339227676392
I-M-A-13.jpg,1.637304663658142
I-M-A-14.jpg,1.3807189464569092
I-M-A-16.jpg,1.5036591291427612
I-M-A-18.jpg,1.5226256847381592
I-M-A-19.jpg,1.299390435218811
I-M-A-20.jpg,1.4744579792022705
I-M-A-6.jpg,1.407909870147705
I-M-N-1.jpg,1.320237398147583
I-M-N-10.jpg,1.527520775794983
I-M-N-2.jpg,1.7183409929275513
I-M-N-3.jpg,1.608293056488037
I-M-N-4.jpg,1.4894272089004517
I-M-N-5.jpg,1.3328492641448975
I-M-N-6.jpg,1.5076186656951904
I-M-N-7.jpg,1.4235841035842896
I-M-N-8.jpg,1.4332690238952637
I-M-N-9.jpg,1.6369500160217285
I-R-A-1.jpg,1.2927420139312744
I-R-A-20.jpg,1.3648080825805664
I-R-A-21.jpg,1.4788635969161987
I-R-A-22.jpg,1.3223719596862793
I-R-A-23.jpg,1.624440312385559
I-R-A-24.jpg,1.5306545495986938
I-R-A-25.jpg,1.5162476301193237
I-R-A-4.jpg,1.4159975051879883
I-R-A-7.jpg,1.5256013870239258
I-R-A-9.jpg,1.488095998764038
I-R-N-10.jpg,1.225624680519104
I-R-N-12.jpg,1.4686697721481323
I-R-N-13.jpg,1.4589430093765259
I-R-N-20.jpg,1.4583615064620972
I-R-N-21.jpg,1.5484637022018433
I-R-N-22.jpg,1.5342844724655151
I-R-N-23.jpg,1.3660725355148315
I-R-N-3.jpg,1.4409290552139282
I-R-N-5.jpg,1.488782525062561
I-R-N-6.jpg,1.4541471004486084
