image_name,n_participants_target,target_crr,target_hr,target_far,target_hit,target_miss,target_fa,target_cr,n_participants_filler,filler_hit,filler_miss,filler_fa,filler_cr
pn3.jpg,51,0.3921568627450981,0.803921568627451,0.4117647058823529,41,10,21,30,87,4,4,39,48
pn30.jpg,38,0.3684210526315789,0.5263157894736842,0.15789473684210525,20,18,6,32,93,5,4,13,80
pn31.jpg,41,0.5365853658536586,0.6097560975609756,0.07317073170731707,25,16,3,38,91,7,3,19,72
pn32.jpg,37,0.4054054054054054,0.5135135135135135,0.10810810810810811,19,18,4,33,100,3,9,17,83
pn33.jpg,44,0.5681818181818181,0.6590909090909091,0.09090909090909091,29,15,4,40,90,8,3,9,81
pn34.jpg,50,0.36000000000000004,0.68,0.32,34,16,16,34,90,4,3,36,54
pn35.jpg,40,0.35,0.7,0.35,28,12,14,26,102,11,2,26,76
pn36.jpg,37,0.43243243243243246,0.7027027027027027,0.2702702702702703,26,11,10,27,105,11,6,23,82
pn37.jpg,42,0.3571428571428572,0.5476190476190477,0.19047619047619047,23,19,8,34,86,7,11,19,67
pn38.jpg,47,0.4680851063829787,0.6595744680851063,0.19148936170212766,31,16,9,38,95,5,5,14,81
pn39.jpg,45,0.3333333333333333,0.6,0.26666666666666666,27,18,12,33,93,6,6,16,77
pn4.jpg,36,0.3888888888888889,0.75,0.3611111111111111,27,9,13,23,100,9,2,39,61
pn40.jpg,47,0.2127659574468085,0.3829787234042553,0.1702127659574468,18,29,8,39,86,7,7,7,79
pn41.jpg,48,0.35416666666666663,0.5,0.14583333333333334,24,24,7,41,112,7,8,20,92
pn42.jpg,42,0.6428571428571429,0.7380952380952381,0.09523809523809523,31,11,4,38,95,9,6,13,82
pn43.jpg,39,0.6923076923076923,0.8974358974358975,0.20512820512820512,35,4,8,31,92,11,7,15,77
pn44.jpg,52,0.44230769230769235,0.6730769230769231,0.23076923076923078,35,17,12,40,93,4,8,17,76
pn45.jpg,36,0.47222222222222227,0.5833333333333334,0.1111111111111111,21,15,4,32,92,8,5,12,80
pn46.jpg,43,0.09302325581395354,0.5813953488372093,0.4883720930232558,25,18,21,22,120,7,2,36,84
pn47.jpg,36,0.3333333333333333,0.7222222222222222,0.3888888888888889,26,10,14,22,85,5,5,30,55
pn48.jpg,51,0.37254901960784315,0.5294117647058824,0.1568627450980392,27,24,8,43,82,6,4,18,64
pn49.jpg,37,0.3783783783783784,0.4864864864864865,0.10810810810810811,18,19,4,33,90,10,3,20,70
pn5.jpg,35,0.42857142857142855,0.6,0.17142857142857143,21,14,6,29,91,5,5,17,74
pn50.jpg,27,0.07407407407407407,0.3333333333333333,0.25925925925925924,9,18,7,20,103,10,6,14,89
pn51.jpg,44,0.25,0.4318181818181818,0.18181818181818182,19,25,8,36,99,4,3,21,78
pn52.jpg,44,0.6363636363636364,0.6590909090909091,0.022727272727272728,29,15,1,43,96,11,1,6,90
pn53.jpg,53,0.24528301886792453,0.5283018867924528,0.2830188679245283,28,25,15,38,97,5,10,22,75
pn54.jpg,51,0.29411764705882354,0.5882352941176471,0.29411764705882354,30,21,15,36,102,5,4,20,82
pn55.jpg,40,0.25,0.45,0.2,18,22,8,32,90,5,4,8,82
pn56.jpg,55,0.18181818181818177,0.509090909090909,0.32727272727272727,28,27,18,37,92,9,4,16,76
pn57.jpg,33,0.4545454545454546,0.696969696969697,0.24242424242424243,23,10,8,25,106,14,5,35,71
pn58.jpg,39,0.3333333333333333,0.5641025641025641,0.23076923076923078,22,17,9,30,90,9,5,29,61
pn59.jpg,48,0.2708333333333333,0.6041666666666666,0.3333333333333333,29,19,16,32,100,5,7,29,71
pn6.jpg,38,0.4736842105263158,0.7631578947368421,0.2894736842105263,29,9,11,27,97,9,6,19,78
pn60.jpg,30,0.5666666666666667,0.6333333333333333,0.06666666666666667,19,11,2,28,109,9,7,17,92
pn61.jpg,43,0.372093023255814,0.7674418604651163,0.3953488372093023,33,10,17,26,85,8,1,31,54
pn62.jpg,50,0.26,0.64,0.38,32,18,19,31,85,7,1,25,60
pn63.jpg,52,0.3846153846153847,0.5192307692307693,0.1346153846153846,27,25,7,45,94,2,6,16,78
pn64.jpg,41,0.36585365853658536,0.5365853658536586,0.17073170731707318,22,19,7,34,106,5,11,9,97
pn65.jpg,44,0.5227272727272727,0.75,0.22727272727272727,33,11,10,34,99,7,2,16,83
pn66.jpg,47,0.36170212765957444,0.6595744680851063,0.2978723404255319,31,16,14,33,95,5,4,26,69
pn67.jpg,47,0.2978723404255319,0.44680851063829785,0.14893617021276595,21,26,7,40,97,7,5,13,84
pn68.jpg,52,0.5384615384615384,0.6538461538461539,0.11538461538461539,34,18,6,46,97,4,5,7,90
pn69.jpg,38,0.42105263157894735,0.7105263157894737,0.2894736842105263,27,11,11,27,94,9,6,27,67
pn7.jpg,41,0.4390243902439025,0.6585365853658537,0.21951219512195122,27,14,9,32,94,4,3,18,76
pn70.jpg,41,0.5121951219512195,0.6097560975609756,0.0975609756097561,25,16,4,37,101,15,4,15,86
pn71.jpg,41,0.34146341463414637,0.5365853658536586,0.1951219512195122,22,19,8,33,91,9,4,27,64
pn72.jpg,38,0.42105263157894746,0.6578947368421053,0.23684210526315788,25,13,9,29,102,8,0,21,81
pn73.jpg,52,0.24999999999999997,0.4423076923076923,0.19230769230769232,23,29,10,42,92,9,4,19,73
pn74.JPG,44,0.13636363636363635,0.6818181818181818,0.5454545454545454,30,14,24,20,100,7,2,42,58
pn75.jpg,49,0.5918367346938775,0.7755102040816326,0.1836734693877551,38,11,9,40,93,10,2,24,69
pn8.jpg,48,0.16666666666666669,0.5833333333333334,0.4166666666666667,28,20,20,28,100,10,5,27,73
pn9.jpg,43,0.5813953488372093,0.813953488372093,0.23255813953488372,35,8,10,33,107,13,4,24,83
pu1.jpg,47,0.4468085106382979,0.5531914893617021,0.10638297872340426,26,21,5,42,97,8,4,10,87
pu10.jpg,34,0.6470588235294117,0.7647058823529411,0.11764705882352941,26,8,4,30,108,8,4,22,86
pu11.jpg,55,0.7272727272727273,0.8909090909090909,0.16363636363636364,49,6,9,46,97,8,2,17,80
pu12.jpg,42,0.5,0.6190476190476191,0.11904761904761904,26,16,5,37,101,5,2,13,88
pu13.jpg,48,0.39583333333333337,0.7708333333333334,0.375,37,11,18,30,96,3,5,26,70
pu14.jpg,50,0.6399999999999999,0.84,0.2,42,8,10,40,101,10,4,17,84
pu15.jpg,34,0.8235294117647058,0.8529411764705882,0.029411764705882353,29,5,1,33,103,9,4,15,88
pu16.jpg,46,0.7391304347826086,0.8913043478260869,0.15217391304347827,41,5,7,39,106,13,1,19,87
pu17.jpg,38,0.6578947368421053,0.868421052631579,0.21052631578947367,33,5,8,30,106,15,5,20,86
pu18.jpg,36,0.7222222222222222,0.9444444444444444,0.2222222222222222,34,2,8,28,99,8,2,23,76
pu19.jpg,56,0.6071428571428572,0.8035714285714286,0.19642857142857142,45,11,11,45,78,6,5,9,69
pu2.jpeg,44,0.5681818181818182,0.5909090909090909,0.022727272727272728,26,18,1,43,104,7,8,8,96
pu20.jpg,48,0.5625,0.7291666666666666,0.16666666666666666,35,13,8,40,96,12,4,17,79
pu21.jpg,44,0.38636363636363635,0.5909090909090909,0.20454545454545456,26,18,9,35,96,2,5,22,74
pu22.JPG,43,0.4186046511627907,0.8837209302325582,0.46511627906976744,38,5,20,23,80,5,4,26,54
pu23.jpg,54,0.6851851851851851,0.8888888888888888,0.2037037037037037,48,6,11,43,93,10,7,24,69
pu24.jpg,42,0.8809523809523809,0.9047619047619048,0.023809523809523808,38,4,1,41,85,7,2,6,79
pu25.jpg,39,0.7435897435897436,0.8974358974358975,0.15384615384615385,35,4,6,33,109,9,1,18,91
pu26.jpeg,50,0.7000000000000001,0.8,0.1,40,10,5,45,93,8,3,11,82
pu27.jpg,47,0.7021276595744681,0.8723404255319149,0.1702127659574468,41,6,8,39,98,15,2,16,82
pu28.jpg,40,0.30000000000000004,0.925,0.625,37,3,25,15,100,11,2,49,51
pu29.jpg,40,0.625,0.775,0.15,31,9,6,34,94,4,2,14,80
pu3.jpg,47,0.7659574468085106,0.8936170212765957,0.1276595744680851,42,5,6,41,93,13,3,10,83
pu30.jpg,38,0.5263157894736842,0.8157894736842105,0.2894736842105263,31,7,11,27,92,11,1,30,62
pu31.jpeg,43,0.39534883720930236,0.5116279069767442,0.11627906976744186,22,21,5,38,100,7,3,5,95
pu32.jpg,37,0.8378378378378379,0.918918918918919,0.08108108108108109,34,3,3,34,99,11,1,7,92
pu33.jpeg,52,0.46153846153846156,0.5961538461538461,0.1346153846153846,31,21,7,45,100,12,4,10,90
pu34.jpg,43,0.6046511627906976,0.8837209302325582,0.27906976744186046,38,5,12,31,107,14,2,19,88
pu35.jpg,42,0.7142857142857143,0.8095238095238095,0.09523809523809523,34,8,4,38,96,14,3,15,81
pu36.jpg,40,0.95,0.975,0.025,39,1,1,39,97,8,3,1,96
pu37.jpg,39,0.5384615384615385,0.7435897435897436,0.20512820512820512,29,10,8,31,99,11,4,24,75
pu38.jpg,37,0.43243243243243246,0.6486486486486487,0.21621621621621623,24,13,8,29,107,8,7,17,90
pu39.jpg,50,0.56,0.78,0.22,39,11,11,39,98,15,3,25,73
pu4.jpg,54,0.6111111111111112,0.8333333333333334,0.2222222222222222,45,9,12,42,83,7,2,11,72
pu40.jpg,50,0.4,0.66,0.26,33,17,13,37,101,14,5,27,74
pu41.jpg,37,0.5945945945945945,0.7297297297297297,0.13513513513513514,27,10,5,32,99,7,5,14,85
pu42.jpg,35,0.5142857142857142,0.5428571428571428,0.02857142857142857,19,16,1,34,107,6,6,9,98
pu43.jpeg,55,0.7454545454545454,0.8545454545454545,0.10909090909090909,47,8,6,49,105,6,5,8,97
pu44.jpg,37,0.6486486486486487,0.7837837837837838,0.13513513513513514,29,8,5,32,106,9,5,16,90
pu45.jpeg,35,0.5428571428571429,0.7714285714285715,0.22857142857142856,27,8,8,27,96,6,3,24,72
pu46.jpeg,45,0.8888888888888888,0.9777777777777777,0.08888888888888889,44,1,4,41,97,8,4,14,83
pu47.jpeg,37,0.6486486486486487,0.7837837837837838,0.13513513513513514,29,8,5,32,98,5,2,10,88
pu48.jpeg,54,0.5925925925925926,0.7037037037037037,0.1111111111111111,38,16,6,48,84,6,9,3,81
pu49.jpeg,43,0.32558139534883723,0.5813953488372093,0.2558139534883721,25,18,11,32,112,8,2,24,88
pu5.jpg,33,0.6363636363636364,0.7272727272727273,0.09090909090909091,24,9,3,30,97,9,4,10,87
pu50.jpeg,47,0.6382978723404255,0.7446808510638298,0.10638297872340426,35,12,5,42,91,4,4,19,72
pu51.jpeg,53,0.5471698113207547,0.660377358490566,0.11320754716981132,35,18,6,47,92,10,3,14,78
pu52.jpeg,50,0.6599999999999999,0.72,0.06,36,14,3,47,95,5,4,9,86
pu53.jpeg,42,0.6190476190476191,0.8095238095238095,0.19047619047619047,34,8,8,34,85,4,7,17,68
pu54.jpeg,38,0.5263157894736842,0.8157894736842105,0.2894736842105263,31,7,11,27,95,15,7,25,70
pu55.jpeg,47,0.4468085106382979,0.7021276595744681,0.2553191489361702,33,14,12,35,88,6,6,15,73
pu56.jpeg,55,0.7818181818181819,0.8,0.01818181818181818,44,11,1,54,90,7,3,7,83
pu57.jpg,38,0.6842105263157895,0.7894736842105263,0.10526315789473684,30,8,4,34,100,9,8,10,90
pu58.jpg,44,0.7272727272727273,0.7954545454545454,0.06818181818181818,35,9,3,41,92,6,1,15,77
pu59.jpg,45,0.7111111111111111,0.7777777777777778,0.06666666666666667,35,10,3,42,101,10,2,8,93
pu6.jpg,39,0.5897435897435896,0.8205128205128205,0.23076923076923078,32,7,9,30,88,8,3,36,52
pu60.jpeg,34,0.5882352941176471,0.7352941176470589,0.14705882352941177,25,9,5,29,99,6,3,18,81
pu61.jpeg,39,0.5128205128205128,0.8461538461538461,0.3333333333333333,33,6,13,26,113,8,2,21,92
pu62.jpeg,51,0.5098039215686274,0.7254901960784313,0.21568627450980393,37,14,11,40,95,13,4,26,69
pu63.jpeg,40,0.4,0.525,0.125,21,19,5,35,97,6,9,10,87
pu64.jpeg,40,0.6,0.725,0.125,29,11,5,35,77,5,5,10,67
pu65.jpeg,39,0.5641025641025641,0.8461538461538461,0.28205128205128205,33,6,11,28,103,10,2,25,78
pu66.jpg,50,0.5800000000000001,0.64,0.06,32,18,3,47,97,7,11,18,79
pu67.jpg,44,0.7727272727272727,0.8409090909090909,0.06818181818181818,37,7,3,41,97,7,1,4,93
pu68.jpg,40,0.6499999999999999,0.825,0.175,33,7,7,33,80,6,4,12,68
pu69.jpg,48,0.7291666666666666,0.9791666666666666,0.25,47,1,12,36,92,11,4,24,68
pu7.jpg,47,0.3617021276595745,0.7021276595744681,0.3404255319148936,33,14,16,31,109,15,2,47,62
pu70.jpg,51,0.43137254901960786,0.6470588235294118,0.21568627450980393,33,18,11,40,100,13,6,21,79
pu71.jpg,46,0.7391304347826088,0.7608695652173914,0.021739130434782608,35,11,1,45,96,10,6,4,92
pu72.jpg,38,0.39473684210526316,0.6052631578947368,0.21052631578947367,23,15,8,30,91,2,11,12,79
pu73.jpg,49,0.673469387755102,0.7551020408163265,0.08163265306122448,37,12,4,45,89,5,6,6,83
pu74.jpg,42,0.4523809523809524,0.7857142857142857,0.3333333333333333,33,9,14,28,85,8,2,18,67
pu75.jpg,42,0.5238095238095238,0.7380952380952381,0.21428571428571427,31,11,9,33,92,7,2,19,73
pu8.jpg,37,0.7027027027027027,0.8648648648648649,0.16216216216216217,32,5,6,31,102,17,2,15,87
pu9.jpg,36,0.6666666666666667,0.8611111111111112,0.19444444444444445,31,5,7,29,98,9,0,9,89
spn1.jpeg,38,0.3157894736842105,0.8947368421052632,0.5789473684210527,34,4,22,16,88,7,3,38,50
spn10.jpeg,38,0.44736842105263164,0.6842105263157895,0.23684210526315788,26,12,9,29,103,6,4,13,90
spn11.jpeg,37,0.5675675675675675,0.7027027027027027,0.13513513513513514,26,11,5,32,96,4,4,12,84
spn12.jpeg,40,0.525,0.65,0.125,26,14,5,35,116,8,8,9,107
spn13.jpeg,50,0.52,0.8,0.28,40,10,14,36,88,7,4,19,69
spn14.jpeg,46,0.5652173913043479,0.6304347826086957,0.06521739130434782,29,17,3,43,106,6,6,3,103
spn15.jpeg,43,0.48837209302325585,0.5116279069767442,0.023255813953488372,22,21,1,42,91,7,7,7,84
spn16.jpeg,43,0.6046511627906976,0.627906976744186,0.023255813953488372,27,16,1,42,113,5,5,9,104
spn17.jpeg,43,0.9069767441860465,0.9302325581395349,0.023255813953488372,40,3,1,42,107,11,3,5,102
spn18.jpeg,46,0.19565217391304346,0.5434782608695652,0.34782608695652173,25,21,16,30,110,7,6,27,83
spn19.jpeg,41,0.5121951219512195,0.5609756097560976,0.04878048780487805,23,18,2,39,105,7,5,10,95
spn2.jpeg,41,0.7560975609756098,0.8536585365853658,0.0975609756097561,35,6,4,37,102,7,2,15,87
spn20.jpeg,42,0.5476190476190477,0.7142857142857143,0.16666666666666666,30,12,7,35,91,6,2,14,77
spn21.jpg,52,0.5384615384615384,0.7884615384615384,0.25,41,11,13,39,93,9,2,22,71
spn22.jpg,41,0.4634146341463415,0.5365853658536586,0.07317073170731707,22,19,3,38,99,10,4,12,87
spn23.jpg,47,0.6170212765957446,0.8085106382978723,0.19148936170212766,38,9,9,38,92,7,2,20,72
spn24.jpeg,48,0.4791666666666667,0.8333333333333334,0.3541666666666667,40,8,17,31,82,9,3,32,50
spn25.jpeg,47,0.44680851063829785,0.6170212765957447,0.1702127659574468,29,18,8,39,104,12,5,15,89
spn26.jpg,35,0.14285714285714285,0.4857142857142857,0.34285714285714286,17,18,12,23,102,10,3,39,63
spn27.jpg,40,0.625,0.75,0.125,30,10,5,35,101,8,6,26,75
spn28.jpg,48,0.41666666666666663,0.5416666666666666,0.125,26,22,6,42,81,2,9,9,72
spn29.jpg,45,0.5777777777777777,0.8222222222222222,0.24444444444444444,37,8,11,34,100,8,1,13,87
spn3.jpeg,38,0.5526315789473685,0.6842105263157895,0.13157894736842105,26,12,5,33,98,11,3,9,89
spn30.jpeg,42,0.5714285714285714,0.6904761904761905,0.11904761904761904,29,13,5,37,97,8,4,6,91
spn31.jpg,35,0.3142857142857143,0.4857142857142857,0.17142857142857143,17,18,6,29,108,6,8,13,95
spn32.jpeg,44,0.4318181818181818,0.6136363636363636,0.18181818181818182,27,17,8,36,95,11,1,16,79
spn33.jpeg,45,0.6666666666666667,0.8,0.13333333333333333,36,9,6,39,95,8,5,10,85
spn34.jpeg,37,0.7297297297297297,0.7837837837837838,0.05405405405405406,29,8,2,35,105,12,3,4,101
spn35.jpg,38,0.4736842105263158,0.6052631578947368,0.13157894736842105,23,15,5,33,91,4,3,10,81
spn36.jpg,39,0.3589743589743589,0.5384615384615384,0.1794871794871795,21,18,7,32,99,5,5,15,84
spn37.jpeg,53,0.5471698113207547,0.6415094339622641,0.09433962264150944,34,19,5,48,100,8,7,21,79
spn38.jpg,48,0.20833333333333334,0.3541666666666667,0.14583333333333334,17,31,7,41,104,7,4,17,87
spn39.jpeg,42,0.5714285714285715,0.7380952380952381,0.16666666666666666,31,11,7,35,93,12,5,27,66
spn4.jpeg,47,0.3617021276595745,0.5531914893617021,0.19148936170212766,26,21,9,38,96,12,5,32,64
spn40.jpeg,38,0.5,0.631578947368421,0.13157894736842105,24,14,5,33,93,9,1,25,68
spn41.jpeg,38,0.631578947368421,0.8421052631578947,0.21052631578947367,32,6,8,30,96,13,3,27,69
spn42.jpeg,49,0.5306122448979591,0.6530612244897959,0.12244897959183673,32,17,6,43,104,5,5,11,93
spn43.jpeg,48,0.37500000000000006,0.6458333333333334,0.2708333333333333,31,17,13,35,94,9,2,18,76
spn44.jpeg,45,0.33333333333333337,0.4666666666666667,0.13333333333333333,21,24,6,39,100,3,3,10,90
spn45.jpeg,47,0.6170212765957447,0.7021276595744681,0.0851063829787234,33,14,4,43,100,8,6,14,86
spn46.jpeg,47,0.5531914893617021,0.5531914893617021,0.0,26,21,0,47,106,5,3,8,98
spn47.jpeg,46,0.5217391304347826,0.8478260869565217,0.32608695652173914,39,7,15,31,86,3,1,26,60
spn48.jpeg,39,0.7692307692307693,0.9230769230769231,0.15384615384615385,36,3,6,33,89,9,2,16,73
spn49.jpeg,31,0.2903225806451613,0.41935483870967744,0.12903225806451613,13,18,4,27,99,7,13,13,86
spn5.jpeg,44,0.5227272727272727,0.6363636363636364,0.11363636363636363,28,16,5,39,99,9,6,11,88
spn50.jpg,42,0.5952380952380952,0.6904761904761905,0.09523809523809523,29,13,4,38,95,8,4,9,86
spn51.jpeg,46,0.3260869565217391,0.7391304347826086,0.41304347826086957,34,12,19,27,102,7,4,23,79
spn52.jpg,40,0.42500000000000004,0.55,0.125,22,18,5,35,96,8,4,13,83
spn53.jpg,54,0.3703703703703704,0.5555555555555556,0.18518518518518517,30,24,10,44,92,11,3,15,77
spn54.jpg,53,0.4905660377358491,0.8113207547169812,0.32075471698113206,43,10,17,36,90,5,3,22,68
spn55.jpg,45,0.5111111111111111,0.7333333333333333,0.2222222222222222,33,12,10,35,105,8,7,29,76
spn56.jpg,44,0.5681818181818181,0.7954545454545454,0.22727272727272727,35,9,10,34,103,9,1,26,77
spn57.jpg,48,0.37500000000000006,0.7083333333333334,0.3333333333333333,34,14,16,32,110,8,6,30,80
spn58.jpg,55,0.509090909090909,0.5818181818181818,0.07272727272727272,32,23,4,51,106,4,5,6,100
spn59.jpg,37,0.5405405405405406,0.7297297297297297,0.1891891891891892,27,10,7,30,100,11,3,20,80
spn6.jpeg,47,0.5319148936170214,0.574468085106383,0.0425531914893617,27,20,2,45,99,9,15,8,91
spn60.jpg,39,0.641025641025641,0.8205128205128205,0.1794871794871795,32,7,7,32,94,7,5,22,72
spn61.jpg,39,0.358974358974359,0.717948717948718,0.358974358974359,28,11,14,25,108,8,2,36,72
spn62.jpg,47,0.4893617021276596,0.723404255319149,0.23404255319148937,34,13,11,36,90,8,2,22,68
spn63.jpg,45,0.5111111111111111,0.6888888888888889,0.17777777777777778,31,14,8,37,91,9,5,17,74
spn64.jpg,42,0.7619047619047619,0.8571428571428571,0.09523809523809523,36,6,4,38,102,6,3,21,81
spn65.jpg,47,0.6382978723404256,0.723404255319149,0.0851063829787234,34,13,4,43,84,6,6,12,72
spn66.jpg,47,0.19148936170212763,0.40425531914893614,0.2127659574468085,19,28,10,37,99,3,3,14,85
spn67.jpg,52,0.24999999999999994,0.6346153846153846,0.38461538461538464,33,19,20,32,87,9,3,32,55
spn68.jpg,52,0.38461538461538464,0.4807692307692308,0.09615384615384616,25,27,5,47,93,8,1,24,69
spn69.jpg,38,0.5789473684210527,0.9210526315789473,0.34210526315789475,35,3,13,25,98,11,2,27,71
spn7.jpg,43,0.6511627906976745,0.8372093023255814,0.18604651162790697,36,7,8,35,90,5,3,10,80
spn70.jpg,45,0.3333333333333333,0.6666666666666666,0.3333333333333333,30,15,15,30,101,8,7,21,80
spn71.jpg,36,0.5833333333333333,0.7222222222222222,0.1388888888888889,26,10,5,31,105,10,1,19,86
spn72.jpg,41,0.7073170731707317,0.7560975609756098,0.04878048780487805,31,10,2,39,92,12,2,7,85
spn73.jpeg,47,0.5106382978723405,0.723404255319149,0.2127659574468085,34,13,10,37,96,6,6,24,72
spn74.jpg,40,0.125,0.375,0.25,15,25,10,30,89,7,4,27,62
spn75.jpg,51,0.5490196078431373,0.7058823529411765,0.1568627450980392,36,15,8,43,99,7,0,24,75
spn8.jpg,41,0.6829268292682927,0.8048780487804879,0.12195121951219512,33,8,5,36,114,12,7,14,100
spn9.jpeg,42,0.4285714285714286,0.5238095238095238,0.09523809523809523,22,20,4,38,97,4,6,13,84
un1.jpeg,34,0.3235294117647059,0.6764705882352942,0.35294117647058826,23,11,12,22,102,10,4,13,89
un10.jpg,44,0.45454545454545453,0.75,0.29545454545454547,33,11,13,31,101,8,4,42,59
un11.jpg,38,0.26315789473684215,0.5,0.23684210526315788,19,19,9,29,102,10,5,18,84
un12.jpeg,28,0.35714285714285715,0.75,0.39285714285714285,21,7,11,17,105,9,3,51,54
un13.jpeg,42,0.4047619047619047,0.6666666666666666,0.2619047619047619,28,14,11,31,80,5,6,27,53
un14.jpg,43,0.32558139534883723,0.5116279069767442,0.18604651162790697,22,21,8,35,101,10,7,24,77
un15.jpeg,45,0.22222222222222232,0.8,0.5777777777777777,36,9,26,19,101,17,3,57,44
un16.JPG,49,0.4489795918367347,0.7755102040816326,0.32653061224489793,38,11,16,33,95,15,2,27,68
un17.jpeg,36,0.19444444444444442,0.6388888888888888,0.4444444444444444,23,13,16,20,112,11,3,40,72
un18.jpg,52,0.5,0.75,0.25,39,13,13,39,91,5,2,31,60
un19.jpeg,37,0.43243243243243246,0.5945945945945946,0.16216216216216217,22,15,6,31,89,7,3,20,69
un2.jpg,48,0.4166666666666667,0.5208333333333334,0.10416666666666667,25,23,5,43,97,4,4,14,83
un20.jpg,52,0.46153846153846156,0.5192307692307693,0.057692307692307696,27,25,3,49,88,7,7,16,72
un21.jpg,34,0.6176470588235294,0.6764705882352942,0.058823529411764705,23,11,2,32,88,9,3,8,80
un22.jpg,45,0.42222222222222217,0.5111111111111111,0.08888888888888889,23,22,4,41,101,4,4,13,88
un23.jpg,36,0.47222222222222215,0.8888888888888888,0.4166666666666667,32,4,15,21,105,4,3,25,80
un24.jpeg,41,0.4390243902439025,0.6585365853658537,0.21951219512195122,27,14,9,32,103,9,5,39,64
un25.jpg,40,0.75,0.875,0.125,35,5,5,35,100,3,7,19,81
un26.jpg,41,0.3414634146341463,0.4878048780487805,0.14634146341463414,20,21,6,35,101,6,12,16,85
un27.jpg,46,0.5869565217391305,0.7608695652173914,0.17391304347826086,35,11,8,38,100,9,4,21,79
un28.jpg,39,0.5128205128205129,0.7692307692307693,0.2564102564102564,30,9,10,29,105,8,7,14,91
un29.jpg,36,0.5,0.8333333333333334,0.3333333333333333,30,6,12,24,101,9,3,38,63
un3.jpg,43,0.4418604651162791,0.7441860465116279,0.3023255813953488,32,11,13,30,86,7,2,28,58
un30.jpg,49,0.4489795918367347,0.7755102040816326,0.32653061224489793,38,11,16,33,106,12,4,28,78
un31.jpg,46,0.5,0.7608695652173914,0.2608695652173913,35,11,12,34,102,6,7,30,72
un32.jpg,44,0.5,0.6136363636363636,0.11363636363636363,27,17,5,39,93,10,3,7,86
un33.jpg,48,0.4583333333333333,0.8541666666666666,0.3958333333333333,41,7,19,29,104,7,5,43,61
un34.jpg,48,0.49999999999999994,0.8541666666666666,0.3541666666666667,41,7,17,31,92,9,3,36,56
un35.jpg,52,0.21153846153846156,0.5576923076923077,0.34615384615384615,29,23,18,34,96,4,2,27,69
un36.jpg,41,0.6829268292682927,0.7804878048780488,0.0975609756097561,32,9,4,37,91,12,4,14,77
un37.jpg,45,0.4222222222222222,0.5333333333333333,0.1111111111111111,24,21,5,40,92,5,6,10,82
un38.jpg,52,0.4230769230769231,0.5961538461538461,0.17307692307692307,31,21,9,43,90,7,3,15,75
un39.jpg,37,0.21621621621621617,0.6756756756756757,0.4594594594594595,25,12,17,20,99,9,4,36,63
un4.jpeg,35,0.19999999999999996,0.5142857142857142,0.3142857142857143,18,17,11,24,92,5,2,26,66
un40.jpg,42,0.4523809523809524,0.8809523809523809,0.42857142857142855,37,5,18,24,98,18,1,47,51
