image_name,resmem
pn1.jpg,0.4886315166950226
pn10.jpg,0.4610922932624817
pn11.jpeg,0.6626340746879578
pn12.jpg,0.5643004775047302
pn13.jpeg,0.4244067668914795
pn14.jpg,0.49424511194229126
pn15.jpg,0.5584067702293396
pn16.jpg,0.49761438369750977
pn17.jpg,0.5627462267875671
pn18.jpg,0.4781765937805176
pn19.jpg,0.603344202041626
pn2.jpg,0.5925590395927429
pn20.jpg,0.6557559370994568
pn21.jpg,0.4191974997520447
pn22.jpg,0.4880724251270294
pn23.jpg,0.5356915593147278
pn24.jpg,0.5066956281661987
pn25.jpg,0.595221996307373
pn26.jpg,0.44705525040626526
pn27.jpg,0.5402032136917114
pn28.jpg,0.627339243888855
pn29.jpg,0.6771554946899414
pn3.jpg,0.588139533996582
pn30.jpg,0.6084737777709961
pn31.jpg,0.49722397327423096
pn32.jpg,0.4245510399341583
pn33.jpg,0.5862516760826111
pn34.jpg,0.45528677105903625
pn35.jpg,0.5382089018821716
pn36.jpg,0.5298069715499878
pn37.jpg,0.6312276721000671
pn38.jpg,0.5526610612869263
pn39.jpg,0.5080611109733582
pn4.jpg,0.5417796969413757
pn40.jpg,0.4411591589450836
pn41.jpg,0.48946231603622437
pn42.jpg,0.6512172222137451
pn43.jpg,0.6863264441490173
pn44.jpg,0.554489016532898
pn45.jpg,0.5926745533943176
pn46.jpg,0.5450437664985657
pn47.jpg,0.605629026889801
pn48.jpg,0.5361329317092896
pn49.jpg,0.4128485321998596
pn5.jpg,0.5198708176612854
pn50.jpg,0.5749629139900208
pn51.jpg,0.4246242046356201
pn52.jpg,0.7091132402420044
pn53.jpg,0.48880913853645325
pn54.jpg,0.5401946902275085
pn55.jpg,0.5512155294418335
pn56.jpg,0.5101645588874817
pn57.jpg,0.5838037133216858
pn58.jpg,0.4143149256706238
pn59.jpg,0.5327731966972351
pn6.jpg,0.4615010619163513
pn60.jpg,0.5364879369735718
pn61.jpg,0.5162187814712524
pn62.jpg,0.52149498462677
pn63.jpg,0.5756173133850098
pn64.jpg,0.45521143078804016
pn65.jpg,0.541642427444458
pn66.jpg,0.6307014226913452
pn67.jpg,0.6059322357177734
pn68.jpg,0.6231972575187683
pn69.jpg,0.6165101528167725
pn7.jpg,0.5375341773033142
pn70.jpg,0.5872626900672913
pn71.jpg,0.5905256867408752
pn72.jpg,0.5610361695289612
pn73.jpg,0.4150080680847168
pn74.JPG,0.47280338406562805
pn75.jpg,0.5716877579689026
pn8.jpg,0.6086333990097046
pn9.jpg,0.6019353866577148
pu1.jpg,0.7501081824302673
pu10.jpg,0.7187227010726929
pu11.jpg,0.7699360251426697
pu12.jpg,0.6556796431541443
pu13.jpg,0.6927723288536072
pu14.jpg,0.695922315120697
pu15.jpg,0.7736550569534302
pu16.jpg,0.6629206538200378
pu17.jpg,0.7522311806678772
pu18.jpg,0.8773370981216431
pu19.jpg,0.7668377161026001
pu2.jpeg,0.7355968356132507
pu20.jpg,0.789986252784729
pu21.jpg,0.524765133857727
pu22.JPG,0.6841346621513367
pu23.jpg,0.6381786465644836
pu24.jpg,0.7597953677177429
pu25.jpg,0.7842626571655273
pu26.jpeg,0.6411793828010559
pu27.jpg,0.747228741645813
pu28.jpg,0.8153420686721802
pu29.jpg,0.7479823231697083
pu3.jpg,0.6010919213294983
pu30.jpg,0.7358984351158142
pu31.jpeg,0.6874806880950928
pu32.jpg,0.8950303792953491
pu33.jpeg,0.6117919087409973
pu34.jpg,0.5252853035926819
pu35.jpg,0.6478328704833984
pu36.jpg,0.7367337942123413
pu37.jpg,0.7291123270988464
pu38.jpg,0.7067580819129944
pu39.jpg,0.6528992652893066
pu4.jpg,0.6412776708602905
pu40.jpg,0.6725165843963623
pu41.jpg,0.6263816952705383
pu42.jpg,0.549096405506134
pu43.jpeg,0.7380590438842773
pu44.jpg,0.5990867018699646
pu45.jpeg,0.7845872640609741
pu46.jpeg,0.8173543214797974
pu47.jpeg,0.5803936123847961
pu48.jpeg,0.6123084425926208
pu49.jpeg,0.5572977066040039
pu5.jpg,0.7620422840118408
pu50.jpeg,0.635421097278595
pu51.jpeg,0.6394535899162292
pu52.jpeg,0.6806013584136963
pu53.jpeg,0.6717267036437988
pu54.jpeg,0.8125531673431396
pu55.jpeg,0.5762631893157959
pu56.jpeg,0.7016511559486389
pu57.jpg,0.5981483459472656
pu58.jpg,0.5743057727813721
pu59.jpg,0.678514838218689
pu6.jpg,0.6976199746131897
pu60.jpeg,0.47642308473587036
pu61.jpeg,0.8221186995506287
pu62.jpeg,0.4428676664829254
pu63.jpeg,0.5842713117599487
pu64.jpeg,0.6183419823646545
pu65.jpeg,0.5432748198509216
pu66.jpg,0.6091322898864746
pu67.jpg,0.6157846450805664
pu68.jpg,0.5647562146186829
pu69.jpg,0.7462964653968811
pu7.jpg,0.5869914293289185
pu70.jpg,0.6978825330734253
pu71.jpg,0.6677653193473816
pu72.jpg,0.6358774304389954
pu73.jpg,0.6658709645271301
pu74.jpg,0.629037618637085
pu75.jpg,0.5762544274330139
pu8.jpg,0.7695192694664001
pu9.jpg,0.6786643266677856
spn1.jpeg,0.5120232701301575
spn10.jpeg,0.6402662396430969
spn11.jpeg,0.46880534291267395
spn12.jpeg,0.6103276014328003
spn13.jpeg,0.6343812346458435
spn14.jpeg,0.45038849115371704
spn15.jpeg,0.5984428524971008
spn16.jpeg,0.5195730328559875
spn17.jpeg,0.7591574788093567
spn18.jpeg,0.5214985609054565
spn19.jpeg,0.41305774450302124
spn2.jpeg,0.8160772323608398
spn20.jpeg,0.5849174857139587
spn21.jpg,0.5292328596115112
spn22.jpg,0.568087637424469
spn23.jpg,0.5889924168586731
spn24.jpeg,0.6140826940536499
spn25.jpeg,0.5342940092086792
spn26.jpg,0.5657430291175842
spn27.jpg,0.5448206663131714
spn28.jpg,0.4131680428981781
spn29.jpg,0.581103503704071
spn3.jpeg,0.6437739133834839
spn30.jpeg,0.5176447033882141
spn31.jpg,0.5637637972831726
spn32.jpeg,0.5914066433906555
spn33.jpeg,0.5111223459243774
spn34.jpeg,0.6224338412284851
spn35.jpg,0.5607813596725464
spn36.jpg,0.5334153771400452
spn37.jpeg,0.5049163103103638
spn38.jpg,0.46753591299057007
spn39.jpeg,0.5412460565567017
spn4.jpeg,0.48116669058799744
spn40.jpeg,0.582595944404602
spn41.jpeg,0.6054484248161316
spn42.jpeg,0.4939422905445099
spn43.jpeg,0.4676460027694702
spn44.jpeg,0.5079135298728943
spn45.jpeg,0.5626028776168823
spn46.jpeg,0.41633403301239014
spn47.jpeg,0.597983717918396
spn48.jpeg,0.6288800239562988
spn49.jpeg,0.6143776178359985
spn5.jpeg,0.4736555218696594
spn50.jpg,0.5762715935707092
spn51.jpeg,0.6181542873382568
spn52.jpg,0.46129241585731506
spn53.jpg,0.6941805481910706
spn54.jpg,0.42867109179496765
spn55.jpg,0.6231987476348877
spn56.jpg,0.5735576748847961
spn57.jpg,0.5880910158157349
spn58.jpg,0.5936804413795471
spn59.jpg,0.6993993520736694
spn6.jpeg,0.5610578656196594
spn60.jpg,0.590533971786499
spn61.jpg,0.5432661175727844
spn62.jpg,0.44194865226745605
spn63.jpg,0.5206232070922852
spn64.jpg,0.6499648094177246
spn65.jpg,0.637408971786499
spn66.jpg,0.4447258710861206
spn67.jpg,0.6972302198410034
spn68.jpg,0.5355279445648193
spn69.jpg,0.6180946826934814
spn7.jpg,0.5141898989677429
spn70.jpg,0.42385974526405334
spn71.jpg,0.7973729372024536
spn72.jpg,0.5254740118980408
spn73.jpeg,0.5734849572181702
spn74.jpg,0.5146145224571228
spn75.jpg,0.46275877952575684
spn8.jpg,0.49240052700042725
spn9.jpeg,0.5681711435317993
un1.jpeg,0.4933132231235504
un10.jpg,0.5846081972122192
un11.jpg,0.5673007965087891
un12.jpeg,0.4873204231262207
un13.jpeg,0.52998286485672
un14.jpg,0.4297461211681366
un15.jpeg,0.4236887991428375
un16.JPG,0.5624834895133972
un17.jpeg,0.5043008923530579
un18.jpg,0.5497419238090515
un19.jpeg,0.474040150642395
un2.jpg,0.4456736147403717
un20.jpg,0.4142361581325531
un21.jpg,0.5365721583366394
un22.jpg,0.630049467086792
un23.jpg,0.5835974216461182
un24.jpeg,0.6662043929100037
un25.jpg,0.8080490231513977
un26.jpg,0.5637767910957336
un27.jpg,0.6296489834785461
un28.jpg,0.5633659958839417
un29.jpg,0.5054847002029419
un3.jpg,0.530482828617096
un30.jpg,0.5346013903617859
un31.jpg,0.4987071752548218
un32.jpg,0.501602828502655
un33.jpg,0.5370823740959167
un34.jpg,0.6282925605773926
un35.jpg,0.4542570114135742
un36.jpg,0.5946947336196899
un37.jpg,0.4578743577003479
un38.jpg,0.4692864418029785
un39.jpg,0.46502333879470825
un4.jpeg,0.644973874092102
un40.jpg,0.6105912327766418
un41.jpg,0.7230701446533203
un42.jpg,0.5987895131111145
un43.jpg,0.5998473763465881
un44.jpg,0.5867158770561218
un45.jpg,0.9000496864318848
un46.jpg,0.5852514505386353
un47.jpg,0.555978000164032
un48.jpg,0.4304346442222595
un49.jpg,0.5224760174751282
un5.jpg,0.5638975501060486
un50.jpg,0.5364425182342529
un51.jpg,0.6843801736831665
un52.jpg,0.6520580649375916
un53.jpg,0.6395362019538879
un54.jpg,0.5070549845695496
un55.jpg,0.5080878734588623
un56.jpg,0.6737657785415649
un57.jpg,0.5307126641273499
un58.jpg,0.4129379391670227
un59.jpg,0.439834862947464
un6.jpeg,0.47133001685142517
un60.jpg,0.5544142723083496
un61.jpg,0.5509634613990784
un62.jpg,0.5070840716362
un63.jpg,0.5694763660430908
un64.jpg,0.5079019069671631
un65.jpg,0.48118269443511963
un66.jpg,0.5818842053413391
un67.jpg,0.516202449798584
un68.jpg,0.47609633207321167
un69.jpg,0.47144925594329834
un7.jpg,0.5180013179779053
un70.jpg,0.5527872443199158
un71.jpg,0.4830254912376404
un72.jpg,0.4585777223110199
un73.jpg,0.9082447290420532
un74.jpg,0.6220024824142456
un75.jpg,0.6096067428588867
un8.jpeg,0.4866253733634949
un9.jpg,0.534217894077301
uu1.JPG,0.70751953125
uu10.jpg,0.7129595279693604
uu11.jpg,0.7441713213920593
uu12.jpg,0.6669842600822449
uu13.jpg,0.6013412475585938
uu14.jpg,0.6523349285125732
uu15.jpg,0.6223090887069702
uu16.jpg,0.827731728553772
uu17.jpg,0.6931197047233582
uu18.jpg,0.6959340572357178
uu19.jpg,0.6263784170150757
uu2.jpg,0.7221843004226685
uu20.jpg,0.6754457354545593
uu21.jpg,0.5647848844528198
uu22.jpg,0.5220601558685303
uu23.jpg,0.6246760487556458
uu24.jpg,0.4848739206790924
uu25.jpg,0.7601262927055359
uu26.jpg,0.6387981176376343
uu27.jpg,0.5651940107345581
uu28.jpg,0.7362856864929199
uu29.jpg,0.6475521326065063
uu3.jpg,0.6369988322257996
uu30.jpg,0.6820861101150513
uu31.jpeg,0.7197059988975525
uu32.jpeg,0.7537968754768372
uu33.jpeg,0.6474848389625549
uu34.jpeg,0.5562142133712769
uu35.jpeg,0.5174599289894104
uu36.jpeg,0.70425945520401
uu37.jpg,0.5405029654502869
uu38.jpeg,0.47458550333976746
uu39.jpeg,0.8766735792160034
uu4.jpg,0.6514829397201538
uu40.jpeg,0.6263788938522339
uu41.jpeg,0.6796342134475708
uu42.jpeg,0.5728689432144165
uu43.jpeg,0.826061487197876
uu44.jpeg,0.5509090423583984
uu45.jpg,0.8039853572845459
uu46.jpg,0.4517287313938141
uu47.jpg,0.5642160177230835
uu48.jpg,0.8236315846443176
uu49.jpg,0.6045372486114502
uu5.jpg,0.6818888783454895
uu50.jpg,0.5745556354522705
uu51.jpg,0.7053498029708862
uu52.jpg,0.6083906292915344
uu53.jpg,0.8321657180786133
uu54.jpg,0.7133832573890686
uu55.jpg,0.6490867733955383
uu56.jpg,0.7028307318687439
uu57.jpg,0.6576342582702637
uu58.jpg,0.5722532868385315
uu59.jpg,0.5862135887145996
uu6.jpg,0.6729603409767151
uu60.jpg,0.5193615555763245
uu61.jpg,0.6512718200683594
uu62.jpg,0.7195369005203247
uu63.jpg,0.6898438930511475
uu64.jpg,0.6393892765045166
uu65.jpg,0.6320858001708984
uu66.jpg,0.5231858491897583
uu67.jpg,0.876503586769104
uu68.jpg,0.6955482363700867
uu69.jpg,0.7593276500701904
uu7.jpg,0.5908018350601196
uu70.jpg,0.5220571756362915
uu71.jpg,0.5959937572479248
uu72.jpg,0.5692269802093506
uu73.jpg,0.694373369216919
uu74.jpg,0.6938871145248413
uu75.jpg,0.5195348858833313
uu8.jpeg,0.6679814457893372
uu9.jpg,0.6521589159965515
